zip_code,landsqmi,watersqmi,cen10pop,lat,long
02472,4.03,0.12,32014,42.369451,-71.177925
02474,3.05,0.27,26312,42.420949,-71.156369
02476,2.09,0.07,16532,42.415637,-71.17567
02478,4.65,0.07,24664,42.395317,-71.180284
02481,5.64,0.1,16244,42.311927,-71.275531
02482,4.21,0.4,10306,42.293137,-71.298122
02492,9.53,0.35,19931,42.276029,-71.244543
02493,16.82,0.51,11261,42.360502,-71.303433
02494,2.77,0.09,8955,42.299405,-71.232706
02532,14.25,2.65,12690,41.751767,-70.597596
02534,2.29,0.58,842,41.667824,-70.620356
02535,24.37,25.43,1177,41.334413,-70.763059
02536,27.68,3.5,19583,41.596976,-70.567877
02537,12.1,0.62,6293,41.728423,-70.435818
02538,4.55,0.46,3603,41.776359,-70.648923
02539,26.81,20.51,4067,41.37766,-70.522091
02540,10.71,1.76,8221,41.57419,-70.628285
02542,30.72,0.05,1139,41.707839,-70.545519
02543,9.93,20.21,635,41.478974,-70.766911
02553,0.25,0.68,226,41.712516,-70.620758
02554,39.13,16.76,9852,41.291167,-70.092826
02556,3.87,0.45,3115,41.639445,-70.624515
02557,7.21,4.3,4491,41.441299,-70.574093
02558,1.23,1.05,2156,41.745017,-70.653513
02559,5.03,1.48,3376,41.690243,-70.616283
02561,0.61,0.08,539,41.769348,-70.532595
02562,3.35,0.32,2977,41.787209,-70.526717
02563,13.2,1.06,10359,41.728137,-70.476549
02564,5.77,1.06,310,41.270628,-69.986367
02568,6.67,3.88,4000,41.458594,-70.61592
02571,19.9,4.81,10481,41.761187,-70.695991
02575,25,4.26,2725,41.400252,-70.656934
02576,9.76,0.42,3754,41.772221,-70.762948
02584,0.07,0,10,41.258688,-70.007142
02601,8.59,0.83,14089,41.657863,-70.298442
02630,4.01,2.02,1850,41.704506,-70.303537
02631,21.97,2.78,9679,41.747016,-70.068779
02632,7.32,1.46,10742,41.659095,-70.346876
02633,7.55,4.88,3884,41.689729,-69.972128
02635,5.53,1.08,3296,41.622905,-70.438206
02637,0.7,0.03,253,41.705725,-70.270928
02638,5.9,0.58,3207,41.730204,-70.197411
02639,2.77,0.37,2875,41.666904,-70.135645
02641,2.04,0.26,532,41.751246,-70.153472
02642,13.88,3.45,4937,41.841331,-69.977436
02643,1.89,1.8,26,41.797777,-69.937327
02644,3.56,0.22,3955,41.683488,-70.510786
02645,16.64,1.78,9663,41.70584,-70.058071
02646,3.01,0.31,1676,41.670596,-70.071449
02647,0.47,0.18,129,41.631396,-70.308397
02648,9.28,1.03,7301,41.670946,-70.41537
02649,23.25,4.1,14006,41.617239,-70.489313
02650,1.45,0.28,848,41.701807,-69.963804
02651,0.07,0,16,41.874985,-70.003492
02652,8,2.5,1175,42.049537,-70.094989
02653,12.04,5.27,5911,41.768988,-69.973549
02655,6.53,1.76,3518,41.630252,-70.392536
02657,9.67,4.93,2942,42.059829,-70.200407
02659,2.05,0.24,1108,41.681439,-70.023531
02660,7.71,0.53,6261,41.707699,-70.15856
02663,1.41,1.11,173,41.894444,-70.01218
02664,6.94,0.87,9371,41.674727,-70.195648
02666,12.72,1.85,828,41.990779,-70.045721
02667,18.63,6.23,2580,41.921996,-70.023356
02668,15.08,2.45,3278,41.710853,-70.362696
02669,0.89,0.2,285,41.666646,-69.989702
02670,2.09,0.65,1307,41.660113,-70.170678
02671,2.01,0.12,1023,41.670836,-70.113401
02672,0.49,0.05,180,41.635544,-70.314073
02673,9.99,2.63,8402,41.655182,-70.247476
02675,9.03,0.74,6577,41.704155,-70.231801
02702,16.79,1.13,4125,41.785113,-71.059047
02703,26.81,1,43593,41.931653,-71.294503
02713,5.06,7.08,52,41.441295,-70.902217
02715,11.45,0.52,3123,41.815051,-71.157549
02717,17.68,0.8,4745,41.760108,-70.972874
02718,10.35,0.33,6655,41.862486,-71.01169
02719,12.33,3.39,15873,41.632443,-70.87114
02720,10.87,1.69,30287,41.726343,-71.120746
02721,4.09,1.97,26290,41.675125,-71.148281
02723,1.6,0.22,14767,41.692705,-71.129726
02724,1.86,0.57,16908,41.683936,-71.1775
02725,2.37,2.63,2631,41.722721,-71.185458
02726,5.53,1.36,15534,41.7597,-71.144592
02738,13.99,5.96,4907,41.704138,-70.752225
02739,17.35,2.19,6045,41.665794,-70.814531
02740,5.69,0.82,43087,41.637485,-70.938265
02743,18.43,0.52,10307,41.718218,-70.901151
02744,1.29,0.52,11900,41.606252,-70.913632
02745,10.33,0.22,24576,41.700737,-70.950547
02746,2.12,0.12,15342,41.661694,-70.941208
02747,48.8,1.51,22927,41.667013,-71.015965
02748,22.49,3.14,11442,41.553574,-70.971135
02760,17.97,0.52,26739,41.972493,-71.335208
02762,11,0.52,8264,42.0128,-71.336602
02763,0.9,0.01,1973,41.966696,-71.308178
02764,10.59,0.06,3988,41.851929,-71.153598
02766,27.81,1.5,19031,41.957441,-71.179067
02767,23.81,0.3,13566,41.940996,-71.048499
02769,46.94,0.54,11608,41.846963,-71.244502
02770,32.16,2.41,5093,41.759846,-70.838449
02771,18.37,0.25,13708,41.837751,-71.320428
02777,22.67,2.59,15840,41.758175,-71.214202
02779,16.51,0.91,6411,41.838061,-71.077615
02780,33.04,1.38,49036,41.909112,-71.118346
02790,53.7,10.14,15717,41.599176,-71.082371
02791,1.05,0,246,41.528538,-71.078091
02802,0.2,0.02,786,41.95213,-71.456233
02804,10.1,0.09,2607,41.433934,-71.770314
02806,8.22,7.22,16310,41.734753,-71.319732
02807,9.08,3.19,1051,41.176839,-71.577095
02808,7.97,0.04,2401,41.408251,-71.749674
02809,9.82,10.78,22938,41.67573,-71.273331
02812,6.64,0.08,1497,41.478948,-71.652334
02813,36.46,5.47,7831,41.394479,-71.669861
02814,44.77,2.41,7496,41.895932,-71.700554
02815,4.17,0.1,278,41.77463,-71.647954
02816,37.85,2.96,32611,41.692046,-71.619116
02817,50.26,1.01,6135,41.637104,-71.678369
02818,21.82,3.43,18082,41.642919,-71.485719
02822,55.9,0.92,6111,41.57021,-71.626993
02825,54.04,1.06,5377,41.782067,-71.726833
02826,2.5,0.03,791,41.982746,-71.653144
02827,21.08,0.4,2172,41.698748,-71.739118
02828,4.83,0.32,7704,41.880083,-71.564312
02830,19.39,0.51,5976,41.97498,-71.654226
02831,9.62,2.79,3515,41.774762,-71.620289
02832,22.29,0.56,4608,41.514716,-71.72962
02833,7.07,0.49,784,41.483583,-71.772112
02835,9.45,5.6,5405,41.510088,-71.378366
02836,0.31,0,136,41.454574,-71.620332
02837,20.52,4.56,3492,41.518769,-71.167247
02838,1.43,0.09,3400,41.965249,-71.476373
02839,4.33,0.16,1902,41.940757,-71.641513
02840,7.23,3.44,23335,41.478216,-71.322375
02841,0.47,0.88,1392,41.511864,-71.332175
02842,12.69,2.71,16095,41.518611,-71.281684
02852,30.89,3.38,22551,41.588552,-71.459825
02857,41.75,4.04,8412,41.822761,-71.633605
02858,0.58,0.04,570,41.965375,-71.653424
02859,28.37,1.35,6738,41.959069,-71.757323
02860,5.4,0.31,45199,41.870377,-71.388673
02861,3.56,0.11,26178,41.878603,-71.353131
02863,1.2,0.08,19385,41.890064,-71.393481
02864,26.38,1.81,33396,41.967599,-71.420477
02865,16.69,0.73,16951,41.913145,-71.44834
02871,17.02,6.27,17171,41.587259,-71.261269
02872,5.95,4.17,218,41.597011,-71.321496
02873,2.81,0.17,235,41.533065,-71.780524
02874,15.15,1.02,5860,41.508687,-71.481857
02875,1.15,0.01,307,41.456486,-71.638865
02876,0.13,0.15,430,41.994278,-71.58549
02878,29.05,3.23,15780,41.610138,-71.180471
02879,37.38,5.04,20371,41.424013,-71.534272
02881,3.61,0.01,7841,41.478083,-71.524717
02882,12.8,5.06,14184,41.41711,-71.473206
02885,6.13,2.59,10627,41.724959,-71.258373
02886,14.92,2.18,29269,41.703849,-71.455568
02888,5.93,1.21,19912,41.747671,-71.406118
02889,8.7,8.18,28217,41.700591,-71.376927
02891,26.36,4.82,21198,41.361831,-71.789666
02892,27.39,1.94,4988,41.489847,-71.592808
02893,7.87,0.23,29630,41.679006,-71.518688
02894,4.33,0.11,722,41.44447,-71.703238
02895,7.74,0.19,41186,42.001706,-71.499949
02896,23.67,0.79,11537,41.975186,-71.544069
02898,11.55,0.13,1696,41.516047,-71.672436
02903,1.79,0.5,10780,41.81823,-71.409088
02904,5.19,0.12,29359,41.858331,-71.436309
02905,3.75,1.85,25223,41.784725,-71.396103
02906,3.24,0.69,28387,41.840169,-71.390408
02907,2.2,0.12,27445,41.798593,-71.42463
02908,3.16,0,37467,41.839825,-71.436794
02909,3.46,0.03,43540,41.821521,-71.453869
02910,3.44,0.18,21000,41.774999,-71.435593
02911,2.48,0.05,15574,41.854888,-71.472812
02912,0.04,0,1370,41.825593,-71.402239
02914,4.89,0.39,21963,41.814296,-71.366169
02915,5.53,2.39,16897,41.772847,-71.354839
02916,2.56,0.4,8139,41.842653,-71.352424
02917,21.33,1.13,13762,41.905774,-71.523304
02919,23.49,0.88,28790,41.82744,-71.519879
02920,9.18,0.23,37547,41.767344,-71.465508
02921,13.14,0.11,12361,41.766854,-71.517296
03031,34.66,0.52,11247,42.874864,-71.600503
03032,25.2,3.5,4953,42.997261,-71.363424
03033,19.77,0.36,4987,42.749989,-71.67583
03034,32.98,0.37,3970,43.061446,-71.319997
03036,25.95,0.12,4782,42.984657,-71.255213
03037,48.24,1.19,4219,43.141274,-71.248197
03038,35.99,0.87,33269,42.892761,-71.276763
03042,25.96,0.22,6341,43.048512,-71.078738
03043,31.34,0.54,1573,42.997,-71.817788
03044,16.91,0.28,4263,42.999856,-71.119714
03045,35.67,0.61,13560,43.021515,-71.563462
03046,30.88,0.48,2758,43.112454,-71.60748
03047,26.38,0.56,1767,42.93874,-71.879424
03048,29.55,0.06,3426,42.742343,-71.76206
03049,31.76,0.56,7688,42.749626,-71.585401
03051,28.34,0.93,24480,42.760508,-71.409494
03052,14.93,0.35,8258,42.846073,-71.468297
03053,41.06,0.13,23957,42.86967,-71.387919
03054,32.52,0.88,25477,42.853757,-71.520956
03055,24.86,0.06,15086,42.818645,-71.673354
03057,16.76,0.08,2500,42.908884,-71.694199
03060,6.54,0.35,29357,42.741295,-71.458793
03062,12.08,0.16,26694,42.723884,-71.495387
03063,8.1,0.14,16216,42.782146,-71.51793
03064,4.13,0.38,14227,42.779378,-71.474918
03070,43.03,0.37,5254,42.981207,-71.677524
03071,32.73,0.32,5109,42.746257,-71.874434
03076,26.37,0.56,12897,42.730992,-71.337073
03077,29.41,0.8,10155,43.038038,-71.205107
03079,24.72,1.13,28776,42.788275,-71.22172
03082,28.56,0.11,1615,42.904156,-71.771414
03084,22.23,0.22,1366,42.826895,-71.875293
03086,26.98,0.09,3728,42.832063,-71.759816
03087,26.81,1.06,13592,42.811092,-71.302688
03101,0.77,0.12,3049,42.989027,-71.466111
03102,8.93,0.34,31096,43.011915,-71.491119
03103,9.77,0.38,36476,42.950538,-71.446547
03104,8.33,0.15,32798,43.009552,-71.439782
03106,36.42,1.03,13374,43.082584,-71.446878
03109,7.36,0.88,10314,42.963734,-71.40035
03110,32.83,0.29,21203,42.935584,-71.536871
03215,48.48,0.07,247,43.942621,-71.447774
03216,38.31,0.69,2159,43.451175,-71.79794
03217,10.99,0.53,2076,43.726075,-71.642508
03218,13.87,0.36,960,43.338034,-71.277262
03220,30.91,1.86,7430,43.474596,-71.482372
03221,45.97,0.69,2091,43.258003,-71.960169
03222,72.7,5.46,5353,43.642709,-71.789139
03223,73.23,0.82,3427,43.855414,-71.68547
03224,40.2,0.76,2318,43.36249,-71.55802
03225,28.84,1.66,3660,43.363332,-71.239034
03226,13.47,3.18,1117,43.710672,-71.515467
03227,64.52,3.08,925,43.841356,-71.48108
03229,43.37,1.79,5589,43.203876,-71.697915
03230,40.86,0.36,1231,43.50865,-71.890242
03231,2.2,0.2,202,43.473341,-71.762339
03233,0.54,0,115,43.424042,-71.931188
03234,34.36,0.2,4572,43.204812,-71.348563
03235,29.6,1.84,8562,43.449137,-71.674267
03237,36.55,1.06,2254,43.423067,-71.387249
03238,2.78,0.05,75,43.984428,-71.911271
03240,41.68,0.93,1340,43.576693,-71.962546
03241,41.39,2.24,876,43.751504,-71.817394
03242,44.04,0.68,4836,43.169421,-71.831189
03243,26.37,0.27,1085,43.528694,-71.768677
03244,82.28,1.91,8092,43.128103,-71.91694
03245,30.36,5.36,2027,43.745844,-71.594625
03246,20.04,6.52,15963,43.576423,-71.481025
03249,38.87,14.82,7113,43.522384,-71.367281
03251,150.54,0.59,1662,44.100673,-71.494074
03253,38.91,14.23,6219,43.631211,-71.498585
03254,59.5,15.14,4049,43.717722,-71.369179
03255,36.76,2.41,2090,43.314026,-72.024551
03256,37.57,1.65,2169,43.623326,-71.632625
03257,22.94,3.08,4455,43.417721,-71.990609
03258,20.92,0.1,2517,43.265259,-71.408835
03259,23.4,0.1,368,43.875712,-71.395018
03260,24.43,0.35,809,43.344231,-71.921638
03261,27.98,2.14,4246,43.210589,-71.215974
03262,56.94,0.45,1231,43.999889,-71.714447
03263,24.35,0.27,4114,43.288501,-71.309368
03264,36.83,0.75,7468,43.738799,-71.702722
03266,102.42,1.54,2163,43.782888,-71.884746
03268,30.54,0.14,1272,43.388528,-71.769947
03269,47.61,2.15,2966,43.524186,-71.601607
03273,5.9,0.29,312,43.301982,-71.926953
03275,43.1,0.27,11437,43.159633,-71.416755
03276,39.54,1.2,8324,43.431031,-71.575998
03278,62.24,0.34,2952,43.309037,-71.835468
03279,45.69,0.53,829,43.952771,-71.878102
03280,45.45,2.19,1123,43.178127,-72.087057
03281,58.84,1.05,8785,43.078061,-71.703612
03282,41.34,0.5,902,43.858722,-71.923719
03284,38.72,0.86,999,43.470501,-72.027552
03285,50.17,0.61,2479,43.94787,-71.635802
03287,26.26,0.16,1295,43.443115,-71.922637
03290,45.82,1.81,4731,43.129847,-71.131859
03291,0.18,0,39,43.179131,-71.142619
03293,1.62,0.1,143,43.97062,-71.679913
03301,49.52,2.76,33008,43.23227,-71.553012
03303,67.47,1.74,15524,43.311685,-71.665421
03304,28.03,0.39,7519,43.133176,-71.537242
03307,49.67,0.69,5334,43.333988,-71.446658
03431,59.47,0.78,25280,42.965044,-72.294803
03440,36.17,0.83,2692,43.052669,-71.988755
03441,3.92,0.01,395,42.780669,-72.446994
03442,11.13,0.26,1491,43.020281,-71.903693
03443,11.11,0.11,742,42.875727,-72.456114
03444,28.06,1.1,1590,42.889279,-72.069849
03445,20,0.19,691,43.020616,-72.214374
03446,42.75,0.23,6285,42.858271,-72.29636
03447,35.02,1.4,2422,42.753868,-72.153174
03448,19.45,0.03,811,43.052622,-72.274498
03449,29.97,1.25,1654,42.977339,-71.997821
03450,18.58,1.57,961,42.948318,-72.068558
03451,21.41,2.15,4077,42.809298,-72.504822
03452,38.31,1.73,5457,42.829254,-72.0599
03455,23.51,0.46,2086,42.901769,-72.172904
03456,25.95,0.47,742,43.138544,-72.208769
03457,22.98,1.57,852,42.999759,-72.121568
03458,53.34,0.41,6643,42.868369,-71.940102
03461,37.17,2.75,6014,42.756663,-72.013247
03462,19.54,1.27,1562,42.889215,-72.388934
03464,49.78,1.93,1109,43.088157,-72.1243
03465,17.62,0.16,2156,42.828785,-72.18894
03466,15.28,0.63,1332,42.890263,-72.502966
03467,35.41,1.08,1842,42.968075,-72.430856
03470,87.34,0.74,5033,42.771336,-72.354694
03561,50.96,4.02,5939,44.343352,-71.795119
03570,105.56,1.34,10051,44.504596,-71.155466
03574,90.6,0.35,2526,44.260435,-71.609203
03575,27.78,0.02,124,44.313744,-71.402889
03576,142.28,0.98,3238,44.912445,-71.385112
03579,549.37,32.14,461,44.964771,-71.025563
03580,95.17,0.32,1369,44.163382,-71.693299
03581,150.36,1.35,3230,44.289781,-71.152149
03582,85.23,1.59,2577,44.562046,-71.441428
03583,50.34,0.33,1107,44.39674,-71.464694
03584,59.02,0.97,3774,44.483853,-71.545865
03585,80.89,0.85,2519,44.222416,-71.877173
03586,16.64,0.18,547,44.21841,-71.80024
03588,142.55,2.12,1641,44.62304,-71.211845
03590,105.3,0.7,1052,44.750929,-71.47672
03592,329.14,11.98,1145,45.116271,-71.260979
03593,93.38,0.03,313,44.302174,-71.299151
03595,36.74,0,639,44.305324,-71.497302
03597,53.42,0.76,521,44.744505,-71.382495
03598,61.7,1,3285,44.378898,-71.628699
03601,19.2,0.12,477,43.236967,-72.288446
03602,58.01,0.65,2654,43.140832,-72.347568
03603,42.62,2.25,5412,43.246634,-72.383931
03604,0.49,0.01,69,43.127333,-72.376864
03605,32.37,0.43,1160,43.236564,-72.184869
03607,15.57,0,322,43.19651,-72.268353
03608,33.8,1.17,2811,43.076505,-72.395926
03609,0.89,0.35,854,43.143926,-72.446391
03740,34.28,0.42,911,44.184322,-71.978799
03741,76.87,1.83,4208,43.674942,-72.008828
03743,61.17,1,14103,43.360725,-72.326929
03745,34.95,0.72,1424,43.476455,-72.33415
03746,7.16,0,216,43.494376,-72.257151
03748,42.96,2.58,4762,43.589031,-72.131929
03750,12.53,0.13,870,43.708188,-72.195047
03751,3.06,0.19,583,43.449753,-72.092311
03752,22.48,0.09,810,43.272295,-72.100485
03753,27.12,0.88,2971,43.51659,-72.149094
03754,0.04,0,86,43.377461,-72.13839
03755,36.1,1.14,10538,43.740983,-72.139134
03765,4.4,0.14,503,44.035227,-72.050203
03766,31.77,0.51,8958,43.633301,-72.235746
03768,53.84,0.89,1716,43.816372,-72.094012
03770,4.95,0,524,43.5313,-72.258815
03771,22.02,1.49,754,44.296664,-71.980649
03773,92.32,1.21,7841,43.370546,-72.197494
03774,25.9,0.81,1966,44.099753,-71.985475
03777,45.3,1.3,1237,43.886181,-72.061138
03779,39.81,1.47,790,43.961593,-72.001418
03780,16.26,0.07,410,44.046846,-71.988957
03781,47.22,0.75,1840,43.560058,-72.299358
03782,21.11,3.91,2945,43.390088,-72.093129
03784,8.38,0.76,4086,43.638168,-72.306405
03785,59.73,0.8,2400,44.043516,-71.9122
03801,23.83,5.48,21532,43.074812,-70.805443
03809,40.32,1.01,3716,43.457846,-71.199131
03810,23.11,18.34,1538,43.513645,-71.293868
03811,11.14,0.16,6753,42.839223,-71.16632
03812,60.37,0.25,824,44.08113,-71.297237
03813,96.15,2.11,3250,44.127388,-71.060853
03814,31.65,4.36,2329,43.770937,-71.181505
03816,29.03,5.65,1368,43.68651,-71.269001
03817,9.9,0.51,574,43.88717,-71.229402
03818,84.93,0.96,3807,43.959533,-71.275319
03819,11.72,0.18,4377,42.927911,-71.120184
03820,27.77,2.51,30039,43.190666,-70.887661
03823,10.6,0.37,1719,43.174607,-70.941453
03824,22.38,2.41,14638,43.117346,-70.91842
03825,46.19,1.85,8512,43.215569,-71.038979
03826,2.84,0,2470,42.890002,-71.130675
03827,17.77,0.2,3150,42.903739,-70.99557
03830,12.87,2.01,1610,43.613563,-70.9945
03832,24.93,1.35,395,43.90696,-71.04752
03833,48.54,0.61,20955,42.978415,-70.987522
03835,37.22,0.32,6786,43.37256,-71.083259
03836,34.98,3.14,1489,43.842055,-71.075122
03837,20.16,0.66,1519,43.422251,-71.336086
03838,22.99,0.21,1031,44.112336,-71.225448
03839,8.47,0.01,3735,43.262994,-70.991203
03840,10.43,2.87,3566,43.039732,-70.845622
03841,10.8,0.66,6334,42.881445,-71.183034
03842,12.74,1,15345,42.939601,-70.836728
03844,12.32,0.34,2238,42.924811,-70.886242
03845,13.23,0.07,991,44.095422,-71.120516
03846,65.01,0.04,799,44.187473,-71.155786
03847,0.85,0,294,44.071875,-71.124033
03848,19.65,1.23,6020,42.913731,-71.073595
03849,24.99,0.59,1585,43.902454,-71.12987
03850,3.02,0.79,372,43.690636,-71.297603
03851,26.38,0.61,4040,43.437254,-71.025435
03852,6.74,0.61,558,43.495013,-70.98604
03853,7.92,2.59,602,43.642126,-71.283253
03854,0.83,1.45,968,43.06028,-70.718856
03855,41.51,2.64,2638,43.463672,-71.152216
03856,7.1,0.16,1680,43.038509,-70.967953
03857,12.6,1.62,9006,43.071424,-70.951365
03858,9.91,0.15,4603,42.870369,-71.045915
03860,20.17,0.32,4056,44.040239,-71.120959
03861,19.95,0.21,4330,43.118537,-71.006511
03862,13.88,0.05,4278,42.978317,-70.830109
03864,34.54,0.39,1696,43.688305,-71.100411
03865,10.64,0.01,7609,42.840703,-71.094993
03867,29.88,0.34,20758,43.303528,-70.988238
03868,7.55,0.01,5323,43.324241,-70.940177
03869,7.09,0.3,2469,43.219845,-70.843112
03870,12.2,0.74,5162,43.008649,-70.75833
03871,0.42,0,136,42.980948,-70.777362
03872,47.3,3.33,3809,43.570559,-71.043233
03873,13.31,0.49,5711,42.934018,-71.183605
03874,8.93,0.71,8776,42.883123,-70.860823
03875,14.02,1.74,833,43.895078,-71.189275
03878,9.99,0.2,11824,43.253476,-70.887944
03882,38.42,1.18,1465,43.746733,-71.04191
03883,12.72,0.11,178,43.808537,-71.320336
03884,48.45,2.22,3964,43.275599,-71.168991
03885,15.13,0.36,7261,43.014997,-70.902586
03886,38.13,0.41,2112,43.864038,-71.296068
03887,20.21,0.74,2154,43.499637,-71.068085
03890,4.58,0.06,327,43.800602,-71.201489
03894,48.85,10.58,6314,43.603773,-71.177139
03901,37.65,0.34,7246,43.299332,-70.842077
03902,19.59,0.77,2211,43.214916,-70.628806
03903,19.79,1.54,6211,43.146552,-70.774383
03904,11.2,1.43,7703,43.108051,-70.728595
03905,6.57,1.79,1780,43.086194,-70.686846
03906,38.25,0.14,4647,43.35111,-70.778745
03907,4.09,0.53,894,43.255858,-70.611275
03908,32.17,0.51,7233,43.230492,-70.752426
03909,34.38,4.12,9738,43.16646,-70.679004
03910,0.34,0.06,328,43.185309,-70.603455
03911,0.35,1,250,43.142223,-70.626355
04001,35.96,3.35,2429,43.51984,-70.923659
04002,66.01,2.16,7351,43.489069,-70.661906
04003,1.15,20.03,330,43.727261,-69.956899
04005,47.9,5.58,23146,43.492125,-70.485368
04006,0.08,0,96,43.444292,-70.34457
04008,35.65,6.31,2723,44.034239,-69.867048
04009,56.63,9.8,5151,44.046241,-70.728424
04010,44.47,0.98,1597,43.930799,-70.918584
04011,46.73,7.6,20278,43.896431,-69.973387
04015,31.75,2.39,3808,43.976287,-70.521109
04017,3.56,16.07,341,43.738954,-70.088396
04019,0.72,5.16,71,43.686216,-70.102838
04020,22.18,0.2,1403,43.767187,-70.808862
04021,20.63,0.03,5820,43.792289,-70.266527
04022,46.12,3.81,1148,43.99463,-70.814547
04024,15.85,0.19,608,43.83632,-70.685245
04027,55,0.83,6031,43.399909,-70.912785
04029,32.87,2.02,1725,43.902532,-70.689564
04030,16.63,0.92,2208,43.589062,-70.696275
04032,34.7,11.77,7879,43.843503,-70.091699
04037,82.48,7.68,3834,44.094355,-70.946608
04038,50.62,0.67,16381,43.703617,-70.46378
04039,40.64,0.95,7422,43.904551,-70.367027
04040,61.6,2.18,3111,44.143452,-70.820154
04041,37.42,1.32,1613,43.848913,-70.83157
04042,32.01,0.98,4281,43.631019,-70.614369
04043,35.28,0.93,10810,43.393277,-70.576994
04046,44.39,3.07,7496,43.42948,-70.474113
04047,58.24,1.02,1892,43.732788,-70.899154
04048,28.18,1.14,2946,43.688481,-70.781883
04049,40.87,1.33,3659,43.745004,-70.70298
04050,1.42,12.97,230,43.685939,-70.153919
04051,43.65,4.75,1153,44.192471,-70.885803
04055,31.1,5.43,3793,43.975769,-70.639297
04056,5.64,0.16,257,43.659808,-70.877492
04057,0.06,0,56,44.101552,-70.698919
04061,19.66,0.7,3369,43.635495,-70.741783
04062,46.97,2.77,17020,43.794689,-70.405329
04063,0.67,0,412,43.499153,-70.394191
04064,6.76,0.7,8212,43.525044,-70.38825
04066,1.8,2.34,539,43.769148,-69.965439
04068,31.63,1.37,1505,43.838843,-70.947045
04069,22.85,0.01,1465,43.903914,-70.182018
04071,37.1,6.48,4801,43.928049,-70.450242
04072,38.46,2.99,18482,43.550411,-70.466341
04073,37.39,0.8,16189,43.418644,-70.747751
04074,47.57,5.01,18760,43.589627,-70.366191
04076,38.77,2.44,2683,43.554017,-70.832796
04079,21.23,37.3,3871,43.790591,-69.97153
04083,9.99,0.17,4525,43.464121,-70.814398
04084,46.9,1.9,8088,43.762147,-70.56668
04085,12.06,0.31,1786,43.77332,-70.616514
04086,32.2,3.39,8787,43.964977,-69.955624
04087,19.04,0.21,2116,43.569932,-70.744025
04088,48.17,2.5,1516,44.202833,-70.722362
04090,57.65,1.1,9589,43.331432,-70.645586
04091,19.36,0.65,911,43.839352,-70.744187
04092,17.14,0.21,17515,43.707947,-70.352614
04093,40.52,0.71,8034,43.636387,-70.538831
04095,29.04,1.02,1274,43.628909,-70.906834
