ZIP_Code,zip5_HH,HO_ins,Veh_ins,health_ins,pl_pension,life_ins,end_ann,vac_home,airline,funeral,hoeql_int,mortg_int
01879,4241,475.7,1192.3,2689.6,10136.8,477.8,448,475.4,729.1,70.6,70.1,5185.4
01880,10798,443.7,1159.1,2624.7,9217.1,443.3,415.6,430.9,648.5,75.6,63.3,4495.8
01885,0,,,,,,,,,,,
01886,8170,501.8,1227.2,2789.4,11491.1,515.4,483.3,532.5,910.9,70.6,71.4,5710.8
01887,8038,478.9,1203.7,2742.7,10024.3,476.2,446.7,467.5,709.9,73.3,71,5104.9
01888,0,,,,,,,,,,,
01889,0,,,,,,,,,,,
01890,7697,493.9,1215.3,2779.1,11271.1,512.2,479.9,533.9,887.8,78.6,65.5,5304.8
01899,0,,,,,,,,,,,
01901,1350,237.8,850.3,1863.7,3902.7,240.2,226.6,175.8,255.7,72.6,26.7,1874.4
01902,16647,294.9,954,2043.9,5339.9,292.3,275.7,229.5,345.1,64.2,39.1,2777.7
01903,0,,,,,,,,,,,
01904,7465,415.3,1122.5,2511.1,8105.8,408.2,383.6,371.9,541.3,72.9,60.7,4175.4
01905,8637,315.1,986.3,2129.3,5781.5,308.7,291.1,247.6,383.4,62.9,42.5,3100.1
01906,10802,433.2,1133.8,2614.9,8280.1,421.1,395.3,394.3,567.7,80,60.9,4193.6
01907,5500,461.9,1181.5,2696,9746.2,469.2,439.7,468.7,689.4,81.6,64.5,4632.9
01908,1537,436.2,1139.1,2640.2,8639.3,434.8,407.8,422.2,607.1,84.5,59.8,4114.7
01910,0,,,,,,,,,,,
01913,6546,416.8,1129.5,2529.5,8474.9,413.8,388,391.9,565.8,72.4,61.7,4215.9
01915,16051,398,1099.9,2474.5,7986,396.3,371.6,371.9,546.9,75.3,55.7,3869.2
01921,2668,538.5,1277.6,2930,11917.4,556.2,521,585.5,867.4,82.3,75.2,5651.7
01922,1203,491.6,1217.1,2784.1,10473.4,501.6,470,508.6,730.2,78.5,72.3,5107.8
01923,11090,427.7,1141,2597.9,8590,423.4,397,402.5,589.2,78.1,60.8,4186.9
01929,1205,436.3,1154.4,2629.8,8812,433.2,406.2,417.1,599.3,77.9,62,4262.3
01930,13494,396.6,1094.3,2504.7,7469.6,386.8,363,354.6,498.1,78.8,55.4,3691.1
01931,0,,,,,,,,,,,
01936,0,,,,,,,,,,,
01937,0,,,,,,,,,,,
01938,5723,445.2,1159.8,2661.3,8962.8,442.9,415.2,429.5,618,80.9,63.1,4336
01940,4573,482.8,1195.7,2775.3,9955.3,482.8,452.5,483.2,722.4,83.4,65.7,4859.2
01944,2215,468.4,1189.9,2736.4,10216.3,487.6,456.6,501.1,741,85.9,62,4560.2
01945,8194,464.1,1183.8,2701.5,9787.5,472.3,442.7,473.6,688.4,81.6,64.7,4617
01949,3006,470.7,1186.9,2724.5,9611.6,467.8,438.7,457.3,670.8,78.2,68.3,4834.4
01950,7962,437.2,1144.8,2598.6,9023,439.9,412.2,431.1,627,78.6,62,4342.7
01951,1579,454.1,1159,2679,8855.4,447,418.9,436.3,618.7,83.3,61.6,4346.2
01952,3812,417.6,1119.7,2562.1,8051.5,409.2,384,383,540.6,77.7,59.4,3993.6
01960,22956,403.6,1102,2535.7,7596.4,390.6,366.5,357.3,515.6,82,54.9,3737.1
01961,0,,,,,,,,,,,
01965,0,,,,,,,,,,,
01966,3358,414.8,1116.7,2584.8,7940.4,409.3,384,385.6,540.7,84.8,57.1,3770.7
01969,2365,454.5,1168,2662.9,9189.5,452.4,424.1,438.9,629.6,74.3,66.5,4679.5
01970,19325,356.6,1046.8,2312.9,6899.3,351.2,329.8,311.1,458.4,70.5,49.9,3392.8
01982,2670,473.7,1190.2,2725.5,10159.6,481.7,451.6,485.6,747.9,76.8,66,4933.3
01983,2034,501.2,1223.3,2827.9,10535.7,507.3,475.2,517.4,755.1,84.2,69.3,5078.9
01984,1326,511.7,1232.6,2855,11279,529.7,495.8,560,833.5,90,67,5072.6
01985,1625,497.5,1217.3,2800.1,10323.3,501,469.3,506.3,733.9,79.3,69.8,5135.9
02018,0,,,,,,,,,,,
02019,6354,448,1165.8,2636.5,8960.9,438.4,411.4,413,609,71.6,67.7,4698.5
02020,0,,,,,,,,,,,
02021,8725,437.5,1150.6,2587.5,9166.7,442.4,415.4,423.6,659.1,76.6,60.7,4467.1
02025,2699,491,1217.2,2791.6,10586.5,500.5,468.6,510.9,755.3,83,67.8,5037.3
02026,9599,431.8,1141,2579.4,8728.8,430.1,403.6,408.7,607.3,79.2,60,4260.6
02027,0,,,,,,,,,,,
02030,1852,545.1,1279.9,2939.1,12602,573.3,536.6,617,986,82.7,70.7,5846.1
02032,1699,435.8,1147.9,2611,8546.6,420.9,395.2,391.1,595.5,72.7,63.5,4434.5
02035,6597,433.4,1148.4,2591.9,9099.6,439,411.8,424.5,639.4,74,62.1,4406.2
02038,11574,459,1177.1,2645.4,9893.6,464.2,435.2,458,706.6,70,67.6,5004.5
02041,0,,,,,,,,,,,
02043,8834,480.5,1200.4,2778.4,10053.7,484.7,453.9,489.8,725.7,87.2,63.7,4730.1
02045,4983,422,1123.8,2575,8026,411.7,386.3,384.6,535.3,79,60.9,4026.4
02047,0,,,,,,,,,,,
02048,8592,441.1,1165.5,2575.1,9570.7,448.1,420.2,436.4,667.5,67.6,65.6,4761.4
02050,10058,468.5,1185.9,2712.5,9483.9,466.1,437,456.6,653.9,77.9,67.6,4766.8
02051,0,,,,,,,,,,,
02052,4243,499.8,1228.3,2790.6,11054.9,515.2,482.6,530.9,806,77.2,70.1,5345.9
02053,4661,480.3,1203.9,2719.1,10327.8,486.5,456,486.6,725.6,72.6,72,5210.8
02054,3194,458.6,1179.8,2660.2,9651.5,460.1,431.2,451.5,678.9,73.1,67.5,4808
02056,3318,514.8,1245.6,2829.4,11261.7,528.8,495.3,544.8,807.7,76.2,73.5,5541.6
02059,0,,,,,,,,,,,
02060,0,,,,,,,,,,,
02061,3784,497.4,1219.5,2815.5,10335.6,500,468.7,503.2,735.6,81.4,69.8,5090.3
02062,12317,395.3,1103.4,2467.4,8197,398.3,374,370.6,580.1,74.1,55,3868.5
02065,0,,,,,,,,,,,
02066,6801,481.2,1203.3,2779.9,9747.8,478.9,448.7,473.6,679,83,67.9,4803.1
02067,6537,490.9,1214.3,2744,11152,510.2,478.7,521.2,875.4,75,67.2,5439.6
02070,0,,,,,,,,,,,
02071,317,464.6,1189.8,2681.8,9839.9,471.2,441.9,461,690.1,73.5,65.7,4866.2
02072,10568,416.3,1119.6,2497.4,8162.4,415.2,390.5,377.6,555,75.5,57.6,4118.7
02081,7150,463.6,1180.5,2699.7,9534.5,462.2,433.3,453,675.6,80.1,64.9,4681.7
02090,5401,499.9,1212.8,2820.4,10871.4,510.4,478,529.4,830.7,87.5,65.2,5110.7
02093,3634,479.3,1203.8,2731.4,10029.6,480.1,450,477.7,698.8,75.6,70.2,5042
02108,1627,381,1089.7,2347.6,9100.5,404.1,378.5,405.6,688.6,68.7,50.2,3785.8
02109,2390,369.6,1084.6,2276.6,9334,404.5,378.5,413.8,702.6,66.4,48.5,3690.4
02110,1248,420.4,1128,2505.5,10150.6,460.3,431,482.1,782.3,81.8,53.1,4114.9
02111,3669,289.1,911.3,2012.4,7251.6,306.8,288.9,291.6,721,53.1,33.3,3263.8
02113,4237,298.7,999.4,2034.6,6947.9,308.8,288.9,282.3,471.1,60.2,40.6,2781.3
02114,7768,329.4,1028.1,2137,8180.5,353.2,330.8,342.8,631.4,60.8,42.9,3328.7
02115,11763,235.3,853.1,1733.5,5077.9,242.9,228.4,202.2,403.8,54.8,26.6,2170.3
02116,11904,364,1059.1,2243,9007.6,392.7,368.1,393,718.4,64.1,46.4,3768.3
02117,0,,,,,,,,,,,
02118,12658,292.3,948.6,1941.5,6671,313.6,295.4,275.4,509.8,57,37.4,3059.7
02119,10731,216.2,863.3,1568.7,3725.1,238.2,227.4,139.1,180.3,56.1,24.9,1879.8
02120,4959,220.2,858.3,1651.3,4457.7,235.1,222.3,170.7,298.8,51.7,26.8,1985.3
02121,10007,205.4,859.1,1477.3,3680.4,235.3,225.2,128.2,159.4,51.8,23.8,1820.3
02122,8401,300,980.7,1988.3,6157.3,312.4,295.6,245.2,420,55.7,40.8,3131.9
02123,0,,,,,,,,,,,
02124,18355,262.9,946.6,1742.8,5110.7,290.9,277.2,191.9,280,55.2,33.5,2574.7
02125,12749,272.6,936.1,1883.1,5525.3,285.4,269.9,220.9,374.5,55.6,35.4,2702.6
02126,9160,234.7,916.9,1545.4,4163.4,270.8,260,142.3,165.6,53.8,28.6,2193.7
02127,16576,344.5,1037.2,2193.6,7709.4,355.9,333.6,334.7,537.7,63.4,48.1,3478.4
02128,15714,301.9,989,2135.2,5931,301.1,283,249,385.7,61.5,40.7,2810.1
02129,8295,373.5,1067.9,2287.6,8766.8,397.1,372,391.7,645,65,51.2,3921.4
02130,16146,348.8,1049.5,2186.7,7741.1,364.3,342.4,332.3,536.5,62.8,48.5,3572.8
02131,12121,348.1,1048.7,2188.9,7052.8,358.6,337.9,305.8,451.5,65,48,3451.6
02132,11686,423.2,1129.6,2535.9,8786.7,425.2,398.9,407,629.1,77,57.9,4204
02133,0,,,,,,,,,,,
02134,9731,242.4,890.9,1777.1,5507.6,246.6,231.5,203.9,427.6,48.3,30.1,2356.9
02135,21325,284.8,948.1,1994.3,6187.2,287,269.3,248.3,465.8,59.3,36.6,2742.3
02136,12105,311.2,1011.5,1969.6,5916.6,329.2,312.3,239.6,329.1,61.8,41.5,3049.6
02137,0,,,,,,,,,,,
02138,14377,345.9,1036.1,2216.1,8054.6,364.8,342.3,347.7,621.6,66,44.1,3423.9
02139,15115,323.2,1016.5,2089,7619.5,346.2,325.6,314.5,568,59.3,42.9,3335.4
02140,8855,336.6,1029.7,2155.1,7687.8,358.4,337.3,325.6,574.2,62.6,44.6,3461
02141,6817,315.9,995.2,2086,7251.3,330.8,311,299.8,557.6,60.1,41.5,3241.1
02142,1447,304.1,994.6,2039.9,8135.6,337.5,317.6,318.2,685.4,52.4,40.5,3328.6
02143,12080,324.1,1023.1,2163.1,7347.2,335.2,314.6,302.7,532.1,61.2,44.3,3224.1
02144,11540,337.6,1043.7,2189.8,7880.2,354.5,332.5,332.2,563.6,62.5,46.8,3345.5
02145,10488,318.8,1009.7,2149.3,6616.4,323.4,304.3,275.7,458.3,60.8,43.1,3138
02148,24537,325.6,1006.2,2170.4,6876.6,331.7,312.8,282.2,525.8,59.8,43.7,3417.1
02149,16297,325.3,1018.4,2190.8,6295.1,326.6,307.6,269.7,411,64.8,43.7,3086.8
02150,12510,286.8,955.1,2043.1,5462.3,287.5,270.7,230.2,353.1,60.4,37.9,2708.1
02151,21806,342.6,1022.4,2291.2,6271.7,330.5,310.8,279.3,418.8,70.2,46.5,3199.2
02152,8129,390.2,1093.1,2471.7,7652.8,386.1,362.2,354,509.7,75.5,55.3,3701.6
02155,24133,380.9,1082.1,2383.8,7839.6,381.9,358.8,347.6,554.4,70.9,52.3,3757.2
02163,716,213.3,846.3,1714.5,5275.3,223.7,210.8,177.9,465.1,45.2,23,2223.3
02169,25693,335.2,1013.7,2234,6974.4,335.9,316,295.5,530.3,65.5,45.1,3377.9
02170,7945,362.2,1037.6,2353.1,7686,356.9,336,323.8,645.2,63.8,48.5,3899.8
02171,8338,373.4,1052.9,2365.9,8233.1,375.1,352.9,351.2,688,64.6,50.8,4041.2
02176,11908,426.5,1136.7,2568.8,8917.4,429.5,402.8,413.2,630.5,75.7,60.1,4300.9
02180,9343,425.7,1130.4,2585.3,8512.6,421,395,400.2,602.6,78.4,58.7,4169.7
02184,13504,429.8,1134.4,2584,8770.4,424.8,398.8,402.8,633.5,75.6,60.8,4388.1
02185,0,,,,,,,,,,,
02186,9680,455.3,1174.8,2596.3,9684.7,472.1,443.7,452.3,684.1,79.8,61.3,4674.1
02188,6917,382.7,1075.9,2417.7,7518.6,379.6,356.5,345.7,513.6,74.5,53.6,3692.1
02189,6065,387.8,1088.1,2416.5,7535,379,356,339.9,499.9,70,56.4,3834.5
02190,6688,428.5,1135.5,2564.1,8664.3,423.6,397.4,401.8,601.4,74.6,61.7,4328.7
02191,3667,433.3,1132.6,2610.7,8020.5,411.2,385.9,378.2,540,79.4,62.9,4211.3
02196,0,,,,,,,,,,,
02199,827,324.1,1028.1,2141.2,8634.9,366.1,342.9,366.8,701.5,63.6,39,3214.3
02203,0,,,,,,,,,,,
02205,0,,,,,,,,,,,
02210,1103,380.4,1097.1,2273,9474.3,402.4,376.7,402.2,723.9,58.3,53.4,4246.6
02215,9602,222.7,846,1684.3,4940.6,223.5,209.6,180.9,399.5,49.2,25.5,2104.3
02222,0,,,,,,,,,,,
02238,0,,,,,,,,,,,
02269,0,,,,,,,,,,,
02301,22546,306.9,986.3,2021.7,5449.4,308.4,291.8,229.8,318.6,63.5,40.9,2912
02302,11299,358,1053.6,2211.8,6341.2,350.5,331.2,273.9,372.2,65.6,50.5,3577.2
02303,0,,,,,,,,,,,
02304,0,,,,,,,,,,,
02305,0,,,,,,,,,,,
02322,1727,417.4,1130.6,2542.5,7725.8,402.1,378.1,352.7,497.2,77.2,60.7,4037.4
02324,8156,441.4,1160.6,2601.9,9002.9,439.8,412.8,419.2,603.6,72.5,65.4,4497.8
02325,0,,,,,,,,,,,
02327,0,,,,,,,,,,,
02330,4576,453.6,1150.8,2682.1,8037.2,423.3,397.5,386.3,527,80.8,65.6,4418.1
02331,0,,,,,,,,,,,
02332,5134,507,1234.8,2851.4,10776.5,516.8,484.2,529.7,771.4,84.5,70,5154.5
02333,5026,451.5,1167.9,2666.5,8716.6,438.3,411.5,409.2,575.7,74.3,68.2,4614.4
02334,0,,,,,,,,,,,
02337,0,,,,,,,,,,,
02338,2981,459.1,1163.2,2694,8330.2,430.9,404.5,398.1,547.1,78.9,67.7,4550.7
02339,4749,489.6,1212.9,2784.1,10136.5,490.9,460,488.7,708.5,78.8,69.7,5065.4
02341,3351,476.2,1201.8,2744.6,9461.5,466.1,437.4,446.2,625.8,74.4,73.3,4998.7
02343,4261,412.1,1115.3,2498.7,7701.1,397.9,374.2,353.3,510.8,74.2,58.5,4084.6
02344,0,,,,,,,,,,,
02345,0,,,,,,,,,,,
02346,8653,435.7,1149.5,2618.9,8235,419.5,393.8,384.7,537.8,74.4,64.6,4298.4
02347,3871,476.2,1194.2,2736.2,9468.1,467.9,438.8,454.2,646.6,76.5,69.5,4878
02348,0,,,,,,,,,,,
02350,0,,,,,,,,,,,
02351,6214,415.2,1127.2,2531.6,8150.1,406.5,381.7,372.7,536.6,71.1,62.1,4195.1
02355,0,,,,,,,,,,,
02356,4306,476.8,1193.7,2716.1,10107.4,485.2,454.7,485.8,722.2,78.2,66.5,4963.8
02357,0,,,,,,,,,,,
02358,0,,,,,,,,,,,
02359,6552,468.1,1189,2706.8,9363.3,459.5,430.9,441.2,631,73.4,70.7,4912.3
02360,22269,440.9,1149.8,2625.1,8515.5,429.3,403,402.6,568.9,76.3,64.7,4416.3
02362,0,,,,,,,,,,,
02364,4845,458.9,1166.7,2676.7,9093.8,451.1,422.8,437,629.7,79,64.5,4621.3
02366,0,,,,,,,,,,,
02367,1059,489.7,1210,2793.3,9851.1,486.5,456.4,477.2,668.2,78.5,73.6,5043.5
02368,11965,349.5,1044.8,2131,6746.2,359.3,340.6,277.7,442.5,64.1,47.3,3660.5
02370,7024,403.6,1103.6,2500.2,7397.4,384.5,361.2,342.2,480.6,74.1,58.1,3874.1
02375,3604,456.4,1168.7,2633.6,9243.4,451.8,423.9,432.2,639.6,73.6,66.8,4773
02379,2710,457.2,1167.5,2699.7,8574,437.4,410.4,411.3,580.2,81.6,63.9,4396.1
02381,0,,,,,,,,,,,
02382,5418,424,1137.9,2561.2,8252.4,412.4,387,380.4,539.9,70.6,64,4311.4
02420,5605,499.2,1209.8,2800.6,11812,521,488.8,552.3,1029.1,78.7,64,5522.4
02421,6407,472,1180.5,2722.1,11454.8,501,470,529.2,1006.6,77.5,60.1,5208.3
02445,8776,404.5,1104.4,2423.1,9850.6,431.9,405.2,439.3,822,68,52.5,4382.1
02446,14109,349.6,1029,2228.5,8408.6,370,347,363.5,696.2,64.9,44.7,3653.8
02447,0,,,,,,,,,,,
02451,7442,394.4,1100.9,2431.4,8675.4,404.6,380.2,384.2,654.6,69,54.6,4068
02452,5673,389.9,1085.4,2422.4,8133.5,389.6,366.2,362.3,611.6,71.3,53.3,3929.2
02453,11625,342.6,1038.9,2234.2,7451.9,350.9,329.5,318.9,533.7,63.7,46.9,3425.7
02454,0,,,,,,,,,,,
02455,0,,,,,,,,,,,
02458,5110,403,1102.3,2462.3,9115.1,419.4,393.4,415.7,707.1,72.8,53,4130.8
02459,7061,484.2,1196.8,2756.5,11081.6,503.6,472.1,527.1,913.4,82.1,61.2,5079
02460,3882,431.7,1150.6,2574.7,10005.3,453.6,425.3,459.1,771.8,74.3,58.7,4513.8
02461,2863,456.5,1170.7,2652.5,10658.9,478.2,448.6,492.7,875.3,75.3,60.1,4925.8
02462,708,450.6,1149.3,2628.9,10373.2,474.3,444.6,490.5,860,80.1,56.3,4760.1
02464,1233,400.5,1102.2,2445.2,9135.1,413.1,388.4,399.6,723.2,65.3,57.3,4411
02465,4441,464.2,1186.2,2670,10817.7,489.4,458.7,505.9,847.6,76.4,60.8,4910.9
02466,3109,430.3,1140.1,2574,10142.9,454.4,426,463.9,825.6,75.5,56.1,4565.2
02467,6824,448.3,1159.8,2621.1,10513.4,468.9,440,479.7,869.2,74.4,59.3,4822.8
02468,1876,523.4,1258.4,2882.3,12458.3,559,523.3,604.8,1002.8,86.1,67.4,5547.7
02471,0,,,,,,,,,,,
02472,15536,387.8,1096.3,2425.5,8556,398.3,373.6,382.4,626.6,71.7,53.6,3850.5
02474,12159,404.3,1114.9,2485.9,8936.6,414.5,388.9,402.4,664.3,72.3,55.7,4101.2
02476,7137,441.5,1150.6,2601.4,9673.9,449.5,421.6,447.7,731.7,75.6,60.5,4574
02477,0,,,,,,,,,,,
02478,9808,438.4,1156.2,2608.5,10114.6,459.4,430.7,465.5,789.5,74.2,58.6,4571.1
02481,5100,518.7,1247.5,2843.4,12343.5,552.7,517.7,594.7,988.2,80.8,66.4,5592.5
02482,3944,482.7,1202.6,2758,11022.4,505.1,473.2,526.5,869.8,82.2,62.5,5012.9
02492,6996,512.1,1238.6,2845.1,11550.3,531.3,497.5,559.4,882.8,84.3,67.9,5342.6
02493,3789,516.7,1242.4,2867.1,12104,543.9,509.7,583.8,992.8,84.6,64.8,5452.9
02494,3421,468,1188.8,2707.1,10424.7,479.9,449.8,488.7,800.7,78,63.1,4907.5
02532,5663,417.7,1106.1,2572.8,7290.6,390.5,366.8,350,481.5,82.7,58,3847.1
02534,0,,,,,,,,,,,
02535,713,416.2,1108.3,2553,7879.8,407.1,382.2,390.8,545.7,85.3,52.2,3549.1
02536,8299,422.2,1113.1,2595.8,7231.9,392.1,368.3,346.7,476,82.7,58.6,3899.5
02537,2381,476.8,1194.2,2773,9182.6,462.8,434.1,443.1,619.5,81,70.1,4778
02538,2060,405.8,1089.8,2483.9,6987.9,376.2,353.6,327.1,443.7,75.9,58.5,3886
02539,2294,391.8,1086.9,2460.5,7158.2,374.2,351.4,335.3,465.2,77.1,53.9,3537.2
02540,4095,395.9,1071.7,2541.4,7030.3,380.6,357,350,493.5,94.1,48.2,3249
02541,0,,,,,,,,,,,
02542,212,252.2,965.8,1940.4,5918.4,270.2,253.5,214,368.4,39.9,34.6,2564
02543,352,470.7,1189.3,2786.7,9766.7,474.9,444.8,483.8,730.4,98.3,55.2,3986.3
02553,0,,,,,,,,,,,
02554,4500,403.8,1119.8,2447.8,8416.4,406.3,381.3,383,559.2,72.2,57.3,3930.6
02556,1380,462.2,1160.7,2756.7,8439.2,444.3,416.7,426.6,593.4,94.1,58.8,4030.7
02557,0,,,,,,,,,,,
02558,0,,,,,,,,,,,
02559,1821,418.3,1096.5,2606.2,7075.9,388.8,364.8,349.6,474.6,92.3,55.4,3588.7
02561,0,,,,,,,,,,,
02562,1254,439.7,1135.5,2610.2,8302.5,423.9,398.2,395.3,557.3,76.2,64.5,4437.8
02563,4088,451.8,1154.8,2678.9,8490,433.2,406.5,406.3,570,80.2,66.3,4499.5
02564,0,,,,,,,,,,,
02568,4839,389.6,1079.8,2444.9,7182.9,375.3,352.6,338.5,469.9,77.7,54,3531.2
02571,4600,398.3,1079.2,2483.7,6799.8,371.6,349.4,323.2,438.5,78,55.6,3693.5
02574,0,,,,,,,,,,,
02575,0,,,,,,,,,,,
02576,1576,443.6,1134.7,2647.8,7918.2,418.6,393.2,384.1,527.6,84.3,61.5,4123.6
02584,0,,,,,,,,,,,
02601,6295,338.8,1005.7,2261.7,5671.6,317.4,298.5,259.7,361.3,75.1,45.5,3033.3
02630,931,445.2,1116,2705.6,7196,409.8,384.9,371.9,492.8,94.3,56.7,3839.8
02631,4342,442.6,1137,2688.2,7834.5,417.4,391.6,386.9,531.6,90.6,60.4,3983.2
02632,4720,431.9,1128.8,2635.5,7574.2,402.7,378,361.9,500.2,85.3,60.8,4020
02633,2540,425.5,1109.1,2654.4,7270.5,399.9,375.5,366.1,497.3,95.9,53.3,3451.3
02635,1510,460,1170.1,2744.2,8267.8,434.7,408,402.5,553.5,86.7,63.8,4256.4
02637,0,,,,,,,,,,,
02638,1365,434.9,1112.2,2709.6,7002.7,400.5,376,360.3,479.1,98.5,54.4,3542
02639,1730,363.1,1032,2381.5,6269.3,345.4,324.5,300.2,413.6,83.5,46.8,3049.2
02641,0,,,,,,,,,,,
02642,2410,439.9,1128.8,2708.1,7202.8,402.3,377.7,360.7,476.1,94,58.2,3671.7
02643,0,,,,,,,,,,,
02644,1377,467.4,1197.7,2693,9398.4,454.3,426.4,429.4,615.3,67.9,75,5137.2
02645,4097,437,1132.2,2670.5,7482.4,404.7,379.9,364.3,497.2,88.1,59.3,3922.8
02646,1172,400.8,1067,2583.7,6302.9,364.2,341.9,318.3,426.9,98.9,48.8,3128.5
02647,0,,,,,,,,,,,
02648,2455,464.9,1178.1,2711.4,8720.7,443.5,416.3,415.6,580.6,79.1,68.6,4677.7
02649,6492,425.6,1110.3,2589.9,7429.2,398.5,374.1,357.6,495.9,83.9,58.3,3977.9
02650,484,429.6,1123.2,2677.9,7655.2,410,384.4,383,536.2,99.2,51.8,3487.4
02652,0,,,,,,,,,,,
02653,3176,427.6,1114,2684.4,7252.1,400.2,375.5,365.4,499,99,52.8,3460.1
02655,1825,449.4,1144.1,2706.4,8100.5,427,400.3,400.4,559.2,91.8,58.7,4021.3
02657,2131,377.3,1046.6,2384.3,6894.4,364.9,342.6,336.6,467,84.4,49.1,3230
02659,425,433.3,1122.8,2688.3,7112.5,397.3,373.4,356,476.1,94.4,54.7,3478.8
02660,2890,417.4,1093.6,2624.8,6675.8,380.8,357.6,334.3,446,93.6,53.3,3459.5
02664,4568,392.3,1070.2,2531.9,6354.2,357.4,335.7,305,416.7,89.8,51.7,3333.6
02666,0,,,,,,,,,,,
02667,1283,424.8,1111.2,2611.6,7230.4,394.1,369.8,360.5,489.9,90.6,53.3,3532.9
02668,1038,463.8,1174.8,2728.8,8650.2,443.9,416.3,419.4,589.3,83.8,64.4,4476.7
02669,0,,,,,,,,,,,
02670,835,399.4,1069,2553.8,6584.3,370.7,348.1,330.4,452.5,94.4,48.9,3228.1
02671,526,399.2,1066.4,2541.6,6573.1,372.8,350,332.9,452.2,93.7,46.5,3135.7
02672,0,,,,,,,,,,,
02673,3757,388.8,1065.4,2481.4,6312.3,354.2,332.8,299.5,410.4,82.6,51.9,3437.7
02675,3169,446.7,1127.1,2732.9,7286.4,405.3,380.5,365.3,493,98.6,58.3,3759.6
02702,1426,476.2,1198.3,2751.1,9235.1,460.7,432.3,439.3,609.8,75.6,72.9,4837.4
02703,17511,397.7,1096.8,2462.4,7688.6,385.8,362.3,348.3,519,70.1,58.1,4005.7
02712,0,,,,,,,,,,,
02713,0,,,,,,,,,,,
02715,1178,453.4,1164.5,2663.1,8676.6,436.8,410,409.7,573.4,73.5,67.3,4609.6
02717,1807,462.7,1175.7,2715.1,8713.5,445.4,417.9,417.2,579.7,76.5,67.3,4583.6
02718,2454,430.3,1144.8,2563.9,8191.6,411.9,386.9,369.8,522.1,67.7,67.2,4504.8
02719,6782,405.5,1092.3,2528.3,7174.1,380.8,357.7,339.5,469.5,79.9,57.5,3785.5
02720,12831,329.4,1003.4,2246.2,5866.5,316.9,297.9,265.5,380.3,71.2,43.9,2937.3
02721,11119,302.7,958.9,2151.9,5168.1,290,272.7,233.4,336.3,70.2,38.6,2617.3
02723,6839,287.8,943.5,2106.7,4913.4,277.5,260.9,220.5,319.9,70,35.6,2385.7
02724,7756,289.2,933.1,2105,4695.1,274.1,257.8,214.4,303.3,71.2,35.3,2405.8
02725,839,415.7,1101.5,2604,6897.2,377.3,354.3,328.9,453.1,86.1,56.7,3724.1
02726,6089,439.5,1139.2,2672.5,7802,411.4,386.3,373.7,516.2,82.8,62.1,4085.5
02738,1951,462.3,1177.1,2728.8,8939.1,452.4,424.2,434,609,85.2,64.6,4414.2
02739,2634,452.2,1164.4,2719.1,8603.4,440.8,413.7,419.7,584.6,85,62.7,4163.5
02740,17519,310.4,967.9,2149.2,5251.7,297.1,279.6,238.9,333.1,71.6,40.1,2706.2
02741,0,,,,,,,,,,,
02742,0,,,,,,,,,,,
02743,3892,438.4,1134.8,2634.4,7826.8,411.5,386.2,374.9,516,78.9,62.1,4171.1
02744,5016,299.5,957.1,2136,5004.4,285.1,268,226.4,319.7,69.9,37.1,2519.8
02745,10053,364,1046,2371.6,6258.2,339.8,319.2,287.6,400.8,74.3,49.7,3277.9
02746,6540,266.2,915.6,2003.7,4556.2,259.6,244.2,199.5,289.1,67,32.5,2193
02747,6862,431.6,1132.3,2614.4,7943.4,409.5,384.4,374,531.4,77.3,62.1,4181.7
02748,4903,435.8,1129.6,2647.1,8030.5,418.9,393,393,550.7,86.2,58.9,3993.6
02760,10245,421.2,1131.1,2530,8577.8,416,390.4,391.7,589,69,62,4378.3
02761,0,,,,,,,,,,,
02762,3674,432.7,1135.6,2582.6,8790,429.9,403.4,411.8,620,74.8,61.9,4350.9
02763,760,475.8,1205.8,2697.1,10406.5,484.2,453.9,482.4,729.7,69,71.9,5228.4
02764,1225,454.5,1159.4,2670.6,8770.7,440.9,413.7,417.9,588.5,77.1,65.7,4512.2
02766,6576,445.2,1149.7,2614.1,8656.8,432.2,405.6,404.8,579.3,72.3,67.3,4630.1
02767,5109,439.5,1149.5,2613.2,8581.9,429.6,403.2,403,581,74.8,63.8,4396.8
02768,0,,,,,,,,,,,
02769,4321,470.7,1185.6,2727.6,9166.4,458.6,430.2,440.2,623,76.4,68.8,4743
02770,1843,494.4,1217,2803.4,9870.4,488,457.8,478.8,673,78.4,72.4,5049.8
02771,5128,458.4,1163.5,2700.6,8540.9,438.1,411.1,410.3,578.7,79.1,65.2,4488.4
02777,6052,447.2,1149,2672.9,8118.8,422.7,396.8,388.6,536.3,79.9,65,4308.1
02779,2139,478.6,1193.7,2723.7,9419.8,464.7,436,443.5,627.6,70.8,73.4,5104.7
02780,20761,365.7,1048.6,2349.4,6531.5,347.5,326.6,298,419.6,71.7,50.8,3405.6
02783,0,,,,,,,,,,,
02790,6313,446.4,1153.7,2684.2,8299.7,428.2,402,398.4,553.2,81,63.8,4235.1
02791,0,,,,,,,,,,,
02801,0,,,,,,,,,,,
02802,359,437.3,1150.3,2617.7,9187.3,440.1,412.4,429.9,654.5,79.2,60.4,4347.7
02804,1009,429.7,1143.1,2617.7,7878.5,404.9,380.1,365.9,510.2,76.5,61.9,4123.3
