ZIP_Code,zip5_pop,zip5_HH,pop_growth,hh_avg_size,hh_med_age,med_rent,med_value,med_vehicles,med_income,avg_income,percap_income,pop_med_age,income_200k,high_inc_avg
83634,25521,6861,9.35,3.1,44.6,787.43,149462,2.7,63427,70559,20866,30.1,2.9,263089
83636,91,34,-0.63,2.69,56.9,630,181294,2.4,56840,67229,25329,45.3,2.1,230375
83637,254,113,-2.63,2.22,59.5,513.59,210296,2.4,40917,53631,24400,52.6,1.4,281758
83638,6502,2888,-0.01,2.23,53.4,729.36,262495,2.5,60871,73944,33492,45.4,2.98,257626
83639,2965,1030,-1.49,2.81,52.7,429.24,141207,2.3,41266,56397,20301,35.7,2.71,231455
83641,4508,1325,5.25,2.89,54.4,510.55,172151,2.8,52848,64265,20634,39.1,3.22,253920
83642,42858,14880,10.02,2.86,47.9,807.76,186715,2.5,69792,85182,29537,34,6.1,310831
83643,89,40,-2.79,2.21,60.6,439.65,145518,2.5,40670,55005,25122,53.8,1.4,464963
83644,10499,3546,8.95,2.96,50.7,758.91,169790,2.7,66228,78019,26371,36,3.45,302710
83645,646,276,-0.3,2.32,60.7,477.21,137774,2.6,41248,51720,22459,52.4,1.42,307433
83646,50714,16848,9.99,3.01,48.4,987.13,197473,2.4,77150,94484,31609,34,5.62,356299
83647,19598,7667,-3.85,2.54,46.1,583.54,140308,2.4,54096,62368,24843,33.2,1.64,235854
83648,3845,1080,-1.85,3.17,33.5,800.09,117763,2.2,46174,56264,19270,24.2,2.99,221450
83650,621,241,-1.25,2.56,57,477.43,141937,2.8,39170,53471,21196,43.8,3.32,284818
83651,31523,11284,8.15,2.76,51.7,644.07,104336,2.2,43239,52611,19131,34.5,0.58,232799
83654,1637,700,-2.52,2.34,56.6,473,180263,2.4,42445,56570,24308,48.4,2.5,222436
83655,4122,1480,0.63,2.8,54.2,523.25,133265,2.9,48984,60023,21472,38.6,2.66,238582
83656,0,0,,,,,,,,,,,,
83657,153,60,2.07,2.51,60.5,683.8,233939,3,46808,56580,22464,50.6,1.31,218855
83660,5904,2040,7.82,2.88,54.1,570.28,120564,2.5,43767,59948,20784,37.5,2.57,370069
83661,9922,3760,0.86,2.62,53.7,466.49,125338,2.3,40956,49962,19281,38.1,0.79,235132
83666,50,21,-2.02,2.49,57.5,504.95,161346,2.4,43335,59186,24449,46.7,1.6,609501
83669,8557,2846,10.15,3.01,49.1,936.15,196694,2.7,76536,87692,29294,34.9,6.9,237339
83670,372,148,2,2.51,60.4,684.49,246149,3,45058,54648,21734,50.5,0.81,228298
83672,8479,3308,-1.3,2.53,57.2,460.26,123648,2.4,39587,53971,21372,41.7,2.33,327689
83676,5330,1803,7.97,2.95,53.9,488.91,134134,2.7,45617,56405,19198,37.5,1.77,138694
83677,289,123,0.44,2.35,52.8,585.18,270724,2.6,64941,74219,31896,45.5,3.8,248096
83680,0,0,,,,,,,,,,,,
83686,49778,16697,8.17,2.93,49.7,712.6,142610,2.5,56373,65759,22363,33.1,2.09,400132
83687,31635,10284,8.29,3.02,46.5,678.38,119785,2.5,50710,58886,19432,30.5,1.66,219738
83701,0,0,,,,,,,,,,,,
83702,24191,11528,9.1,2.02,46.1,687.77,279276,2,62006,89074,42308,38.2,9.12,444034
83703,17914,8001,9.25,2.22,51,735.39,187325,2.2,60705,74235,33428,40.1,3.95,273890
83704,42636,17096,9.1,2.41,50.9,719.65,147376,2.2,53892,64093,26792,37.7,1.59,301859
83705,28657,12709,9.34,2.25,48.2,665.6,148655,2,46680,61554,27462,35.1,2.28,293785
83706,32693,15078,9.02,2.08,44.4,767.87,199834,2.1,58323,71564,33763,35.8,4.98,245717
83707,0,0,,,,,,,,,,,,
83708,0,0,,,,,,,,,,,,
83709,54306,19009,9.35,2.82,49.3,789.87,177109,2.5,73930,86783,30509,35.9,5.05,288005
83711,0,0,,,,,,,,,,,,
83712,8714,3893,9.41,2.15,49.9,793.01,314561,2.1,82029,103194,45831,41.2,13.14,337343
83713,30118,10515,9.76,2.86,49.4,870.05,179726,2.5,74647,87190,30097,34.6,7.07,256445
83714,22713,9403,9.12,2.4,53.5,781.13,179837,2.2,59887,76843,31778,41.1,6.12,337269
83716,17180,6365,7.48,2.69,48.7,890.04,227885,2.5,97085,111488,41172,37.6,12.15,284484
83717,0,0,,,,,,,,,,,,
83719,0,0,,,,,,,,,,,,
83720,0,0,,,,,,,,,,,,
83724,0,0,,,,,,,,,,,,
83725,0,0,,,,,,,,,,,,
83728,0,0,,,,,,,,,,,,
83735,0,0,,,,,,,,,,,,
83801,6177,2340,6.7,2.65,55.6,785.13,213200,2.8,61479,74398,28245,45.7,2.35,444273
83802,71,34,-2.02,2.07,59.3,365.02,112431,2.6,48012,57566,26659,50.4,2,221611
83803,772,369,4.95,2.08,60.5,350.73,196963,2.8,43783,62073,28466,54.8,3.68,255061
83804,1317,551,2.7,2.32,59,454.97,180708,2.8,46291,55104,23976,51.3,0.46,410946
83805,7294,2961,0.47,2.44,56.2,572.4,163251,2.6,43057,52197,21939,43.6,1.39,147464
83806,334,136,4.23,2.46,57,585,159656,3,52101,64921,26427,46.3,1.7,435064
83808,151,74,-2.02,2.07,59.8,369,90408,2.6,49497,55858,26192,51.6,1,222971
83809,734,304,2.74,2.44,58.1,1186.3,165347,2.8,45861,61474,25248,49.9,2.1,232379
83810,1287,567,4.87,2.31,57.7,696.74,228444,2.6,45472,77512,33864,50.3,3.66,539653
83811,1709,805,2.2,2.13,59.7,528.06,239917,2.6,39643,58907,27701,52.7,3.64,297077
83812,97,47,-2.02,2.07,59.7,369,92793,2.6,50580,56181,26011,51.3,0.9,222971
83813,1162,491,2.09,2.39,58.7,845.94,225231,2.8,55642,64425,27025,50.7,1.3,234121
83814,24998,10874,6.79,2.25,51.6,673.03,231490,2.3,55196,71976,31695,40.6,4.12,350137
83815,33253,13256,7.39,2.46,51.7,770.26,191133,2.3,55074,68953,27633,38.9,3.6,253795
83816,0,0,,,,,,,,,,,,
83821,542,243,2.38,2.22,59.6,509.27,345783,2.2,63894,76097,34514,51.7,1.47,610622
83822,2133,842,2.73,2.52,57.6,560.31,144031,2.7,46540,65914,26238,46,1.6,758169
83823,1283,524,2.99,2.44,55,587.62,164547,3,62632,75435,30911,45.2,1.79,534294
83824,327,131,-1.67,2.49,56.1,335.11,121597,2.7,37831,52028,20799,45.8,1.83,238102
83825,0,0,,,,,,,,,,,,
83827,10,5,-4.73,2.2,59.4,311,101782,2.7,44859,51901,23031,50.5,0.5,243750
83830,522,243,-0.69,2.16,58.7,489.02,105727,2.6,40175,46946,21048,51.1,0,0
83832,1520,598,4.07,2.54,52,446.18,153872,2.7,67244,75470,29972,40.5,2.39,262559
83833,1180,574,7.93,2.13,59.8,573.76,295744,2.6,54245,68340,31504,54.7,3.67,289968
83834,234,94,4,2.52,55.2,662.86,171129,3,52400,59426,23988,44.8,0,0
83835,21366,8311,7.46,2.56,55.9,876.26,239315,2.5,62988,78255,30791,44.1,4.57,269698
83836,740,354,2.48,2.14,60.7,665.79,325877,2.6,41439,70283,32677,55.4,5.06,391697
83837,3686,1623,-3.06,2.27,55.9,473.31,119399,2.2,44764,52485,23264,45.6,0.45,201660
83839,1223,537,-2.93,2.29,58.5,605.62,163050,2.6,48982,55144,23840,50.2,0.44,104577
83840,972,371,2.52,2.57,51.3,631,191742,2.5,44614,62379,24830,35.2,3.8,290333
83842,141,62,5.68,2.31,58,639.93,241190,2.6,47726,75404,33159,50.9,3.6,488818
83843,28117,10967,3.26,2.28,38.1,655.42,199413,2.2,45574,58151,24975,30.3,3.03,223215
83844,0,0,,,,,,,,,,,,
83845,1856,753,0.83,2.48,55.1,469.52,178745,2.7,47912,53279,21359,43.3,0,0
83846,751,347,-2.48,2.16,57.5,416.37,85828,2.6,47090,59884,27699,49,2.89,314908
83847,1883,759,0.11,2.48,55.7,220.14,185764,2.4,37909,48668,19745,44.8,1,98508
83848,172,86,1.56,2.03,59.2,451.29,363329,2.2,83000,128064,62063,54.4,2.66,1849059
83850,2019,878,-3.02,2.31,59.9,300.96,161996,2.6,39583,51844,22582,47.8,1.9,180707
83851,1379,538,-3.08,2.56,55,436.54,127278,2.6,40300,48308,18925,41.6,0.61,300358
83852,1438,599,0.75,2.3,52.9,622.28,211946,2.5,48799,77828,32706,37.8,9.63,293081
83854,40314,15026,6.64,2.68,49.6,740.09,180104,2.4,58835,72058,26971,36.4,2.52,406686
83855,2158,897,2.99,2.41,52.8,483.36,139682,3,52092,56321,23582,40.8,0.37,222037
83856,6296,2597,2.37,2.41,57.1,524.64,170296,2.5,43053,55374,23175,45.7,1.25,363442
83857,753,298,4,2.52,54.9,642.02,166187,3,52277,58951,23906,44.3,0,0
83858,14847,5400,7.58,2.76,51.1,749.39,186492,2.7,61787,73534,26685,39.1,3.64,294283
83860,6120,2485,2.1,2.45,57.9,854.09,266898,2.7,57562,70368,28640,47.9,2.15,395950
83861,7139,2980,-0.64,2.37,56.4,489.87,142830,2.6,43751,54967,23340,45.7,1.74,260447
83864,16774,7184,2.48,2.3,55.6,668.82,223933,2.3,51751,70917,30674,43.9,5.05,333704
83867,1093,443,-1.6,2.38,56.2,497,132089,2.6,41526,47634,20281,47.6,0,0
83868,718,340,-4.67,2.12,54.4,490.11,124728,2.1,37467,57587,26972,43.3,3.38,231013
83869,3776,1434,6.9,2.6,54.6,688.49,176844,2.7,54034,63466,24277,44.7,2.1,240438
83870,311,122,-2.38,2.47,56.6,330.21,113974,2.7,36119,50640,20283,46.5,1.79,218055
83871,1975,783,3.26,2.52,54.1,596.51,185606,3,78482,84607,33553,44.8,3.02,322704
83872,701,270,4.59,2.55,55.1,349.77,194707,3,67181,70217,27903,46.6,0.3,238751
83873,2456,1096,-2.05,2.17,57,440.78,156951,2.6,54303,62790,28607,48.3,1.28,232891
83874,39,19,-4.07,2.1,59.6,267,158410,2.6,45890,51857,24008,54.4,1.2,226886
83876,1472,572,7.61,2.63,57,388.27,235659,2.7,60070,91760,36830,45.7,4.66,556368
84001,0,0,,,,,,,,,,,,
84003,44701,11688,9.41,3.8,45.8,1085.28,278312,2.6,89496,104437,26942,26.4,9.58,305391
84004,9532,2344,9.44,4.06,50.1,935.92,433767,2.8,131846,156846,38527,27.2,25.54,350628
84005,24715,5859,9.97,4.23,36.2,973.6,188055,2.6,77624,88289,21161,21.2,3.41,296736
84006,880,303,4.65,2.93,46.3,775.09,202559,2.5,63533,70457,23314,31.4,0.6,252644
84010,49301,16603,7.32,2.96,52.7,822.56,243263,2.4,81063,96262,32198,35,8.14,290414
84011,0,0,,,,,,,,,,,,
84013,873,240,7.82,3.61,47.1,555.17,194646,3.1,95602,101161,27258,27.6,5.08,242590
84014,15843,5032,8.09,3.14,52.4,867.39,243278,2.5,89562,108152,34481,33.9,9.17,331106
84015,65165,19713,7.84,3.26,44.8,900.33,185348,2.5,72746,79957,24557,28.9,2.56,286167
84016,0,0,,,,,,,,,,,,
84017,4277,1458,8.73,2.92,51.6,771.51,253338,2.7,80505,98386,33782,35.9,6.82,475387
84018,90,25,12.74,3.66,47.7,907,295106,2.7,91541,95731,27579,29.5,7.56,223344
84020,44551,12146,7.15,3.33,45.3,1141.85,377140,2.6,105871,127818,38239,30,15.04,308328
84021,0,0,,,,,,,,,,,,
84022,894,319,4.26,2.71,43.1,704.45,10261,2,83397,86269,31497,30.1,1.01,244451
84023,296,119,6.33,2.31,57.1,655,166892,2.5,53457,63892,26343,44.6,3.5,219771
84024,0,0,,,,,,,,,,,,
84025,19544,5589,8.36,3.35,47.6,781.17,277062,2.6,95784,117772,34245,30.5,11.78,311041
84028,935,357,2.85,2.62,56.3,551.87,269928,2.5,58057,71834,27392,40.6,4.3,267666
84029,12295,3842,7.05,3.2,47,510.6,175357,2.5,68571,77704,24055,30.6,1.79,295400
84032,21483,6413,18.7,3.3,47.9,667.9,301341,2.6,78225,97428,29060,30.8,8.03,335938
84033,0,0,,,,,,,,,,,,
84035,1079,346,15.3,3.12,49,668,181956,2.7,67665,88076,28269,32,3.4,510778
84036,7195,2488,12.02,2.89,50.1,805.57,296261,2.8,74370,91115,30784,34.1,8.23,425277
84037,35119,9916,8.05,3.53,50.2,909.94,261720,2.6,98206,111504,31312,30.2,11.39,284112
84038,326,125,2.85,2.62,55.8,540,255313,2.5,58506,72124,27085,39.7,4,277576
84040,24567,7589,8.64,3.24,51.7,944.82,249354,2.7,98038,114519,35349,34.7,11.93,286327
84041,50937,16413,8.34,3.1,43.7,812.38,181603,2.4,65933,76458,24520,28.6,3.56,324116
84042,7313,1920,9.2,3.79,46.9,930.57,275604,2.7,89473,96824,25242,27.2,8.4,254477
84043,54501,14117,9.91,3.84,40.4,1029.89,247194,2.6,85536,95948,24954,24.9,5.63,275901
84044,27588,7991,6.56,3.45,45.5,900.84,155625,2.5,65596,73344,21454,28.8,1.44,270803
84045,17577,4353,10.52,4.03,38.6,1316.19,246027,2.6,85037,96687,23885,23,7.01,203906
84046,831,337,6.33,2.31,57.1,655,166892,2.5,53457,63892,26343,44.6,3.5,219771
84047,30250,11902,6.29,2.54,45.7,852.89,196839,2.1,57563,67716,27549,32.2,2.89,295368
84049,4430,1514,20.11,2.94,53.9,1000.62,362052,2.7,93001,115366,39236,37.3,17.22,299279
84050,10623,3177,13.14,3.34,50.1,730.06,278574,2.8,90479,99350,29880,33.4,6.49,299844
84052,604,196,13.64,3.08,48.3,740.39,174229,2.7,62845,82474,26699,31.6,4.35,415523
84053,1545,498,11.48,3.04,50,868.33,165393,2.8,71891,83975,27577,30.9,6.43,244260
84054,18681,5968,9.05,3.13,43.9,912.92,284216,2.5,95454,108945,34118,30.6,11.15,300212
84055,785,269,8.91,2.92,52,726,276068,3.1,81989,88104,30123,34.8,7.65,213512
84056,3522,964,6.4,3.14,29.9,1018.43,95000,2.5,50212,59818,23461,22.2,0.64,237287
84057,40606,11861,8.96,3.4,43.6,829.07,189249,2.5,63183,74797,21761,27.5,3.89,295028
84058,32686,9713,8.86,3.23,41.4,823.78,201430,2.5,62889,77980,23723,26.8,4.67,351442
84059,0,0,,,,,,,,,,,,
84060,8769,3272,8.38,2.66,49.1,1000.99,670517,2.4,71462,117396,46404,38.4,12.99,461264
84061,834,283,8.97,2.92,51.4,748.83,279704,2.9,81757,91124,31085,35,7.45,256236
84062,46217,12596,9.75,3.66,43.4,992.75,242341,2.5,82078,94503,25570,26,7.41,300597
84064,1037,339,-0.1,3.06,52.7,466,164724,2.5,61265,73904,25397,34.9,2.4,387331
84065,35711,9622,7.19,3.71,48.2,1065.5,297343,2.8,98829,109677,29509,29.4,8.99,274078
84066,19652,6158,10.84,3.14,45.7,641.75,169797,2.6,65375,85131,27242,29.6,4.7,479571
84067,39541,13108,4.14,3,46.9,836.22,155767,2.5,70139,78557,26099,31.2,2.55,311383
84068,518,214,6.58,2.42,53.7,855,910417,2.3,95756,287086,122178,47.1,36.7,666859
84069,746,263,4.9,2.85,53,462.25,201435,2.7,80081,88283,28924,37.4,4.47,224077
84070,28505,10175,6.41,2.77,47.6,970.02,205931,2.3,65235,74355,26905,32.8,2.55,237234
84071,0,0,,,,,,,,,,,,
84072,1817,715,11.19,2.55,57.4,546,143032,2.7,54727,77659,30129,46,1.7,1086477
84074,47969,14578,6.21,3.27,46.4,838.19,184866,2.6,75599,87023,26353,30.5,4.67,330758
84075,26297,6887,9.12,3.74,43.9,1144.57,241786,2.7,94456,103199,27707,27.1,5.94,275439
84076,2053,614,13.68,3.34,51.4,201,183945,2.6,64094,66448,19873,30.5,2,224111
84078,31005,10170,14.11,3.03,45.8,800.46,193002,2.4,72700,85985,28550,30.1,5.68,317677
84079,0,0,,,,,,,,,,,,
84080,0,0,,,,,,,,,,,,
84081,39364,10212,6.33,3.83,40.7,1156.85,240567,2.5,83893,96087,25176,25.7,4.42,349965
84082,593,197,20.75,3.02,53.9,595.89,273179,2.7,68964,83828,27103,37.9,3.23,337440
84084,35891,10945,6.05,3.27,47.3,873.51,208306,2.6,77882,85798,26443,30.9,3.81,283941
84086,0,0,,,,,,,,,,,,
84087,14925,4464,8.05,3.33,45.1,1060.77,220147,2.7,87576,93947,28042,29.5,5.17,234108
84088,40607,12121,6.52,3.35,45.4,870.61,220652,2.5,75330,84086,25184,29.4,3.82,256916
84089,0,0,,,,,,,,,,,,
84091,0,0,,,,,,,,,,,,
84092,31305,9538,6.54,3.26,53.6,1229.02,383141,2.8,115884,133178,40903,37.9,19.04,291994
84093,24538,7909,6.15,3.09,54.9,1279.82,333035,2.7,109437,138026,44749,39.9,16.51,346915
84094,28742,9309,6.26,3.08,49.8,1037.19,235865,2.5,79602,90944,29657,33,4.86,287080
84095,53608,15137,7.09,3.54,48.2,1368.05,335446,2.7,106811,117655,33677,32,12.34,271128
84096,38126,9906,7.51,3.85,40.2,1195.94,292474,2.6,88393,99573,25873,25.5,5.65,302676
84097,24565,6837,8.81,3.55,49.1,807.16,234704,2.6,78107,93777,26268,29.4,7.28,311651
84098,18500,6699,7.99,2.76,50,1531.32,561187,2.6,140078,157461,57216,39.3,28.72,290544
84101,5130,2614,5.96,1.62,40.7,714.08,225570,1.4,34420,50789,28676,35.4,3.45,224294
84102,19953,9980,6.22,1.9,37.8,688.25,237958,1.7,44794,60186,31171,31,3.91,285040
84103,22253,10773,6.38,2.02,46.1,824.33,344166,1.9,75864,98655,45823,36.4,12.84,313296
84104,26784,7622,6.33,3.47,44.8,764.55,140874,2.2,44212,53228,15689,27.9,1.13,208720
84105,24403,10483,6.19,2.28,44.5,837.37,303918,2.1,68690,85730,36982,33.7,6.51,290924
84106,33146,13670,6.24,2.4,48.1,827.19,254316,2.1,65527,77445,32409,34,5.2,256842
84107,34149,14288,6.75,2.38,47.2,738.32,202561,2,53420,66548,28301,34.1,3.03,282240
84108,20250,7706,5.91,2.61,50.5,969.32,405189,2.2,97689,121028,46851,38.4,17.11,312706
84109,25432,9337,5.81,2.7,52.3,986.72,321649,2.4,89349,106145,39118,37.4,11.08,284927
84110,0,0,,,,,,,,,,,,
84111,11172,5903,6.2,1.83,44.2,621.19,221842,1.4,36304,48306,26935,35.6,2.56,160292
84112,1514,278,4.05,2.59,26.3,750.02,355171,1.6,19007,47609,12183,22.9,4.28,466953
84113,154,36,4.63,2.77,26.7,752.26,722038,1.6,23351,66475,16299,22.9,5.31,675330
84114,0,0,,,,,,,,,,,,
84115,27773,11321,6.11,2.42,44.1,667.69,162138,1.8,38770,49331,20837,31.6,1.24,167034
84116,36134,10927,6.06,3.28,45.6,748.28,162688,2.1,47798,58322,17837,29.1,1.62,195175
84117,26698,11040,6.75,2.39,54.4,812.63,276276,2.1,70518,102114,42199,39.9,10.49,387476
84118,41887,11433,6.84,3.66,45.8,1015.33,161703,2.5,62823,71030,19456,28.5,1.71,247784
84119,53043,16670,6.53,3.04,46,785.05,152248,2.1,49391,58264,19182,29.9,1.34,204896
84120,51539,14169,6.17,3.63,48,881.85,173136,2.5,63149,75034,20878,29.6,2.33,410081
84121,43178,16327,6.27,2.64,53.7,892.11,300408,2.4,86944,106821,40360,40.2,12,299107
84123,40189,14798,6.45,2.72,47.6,886.38,168998,2.2,62565,74350,27105,32.9,3.5,344748
84124,23362,8777,6.22,2.64,53,1074.41,331494,2.4,93716,116558,43641,39.2,14.96,331650
84125,0,0,,,,,,,,,,,,
84126,0,0,,,,,,,,,,,,
84127,0,0,,,,,,,,,,,,
84128,30338,7780,6.09,3.9,44.5,1029.97,184225,2.7,71056,82126,21016,27.5,2.12,409117
84129,37570,11476,6.32,3.27,49,955.8,198801,2.6,74832,83037,25674,32.4,4.03,236898
84132,0,0,,,,,,,,,,,,
84133,0,0,,,,,,,,,,,,
84134,0,0,,,,,,,,,,,,
84139,0,0,,,,,,,,,,,,
84143,0,0,,,,,,,,,,,,
84148,0,0,,,,,,,,,,,,
84150,0,0,,,,,,,,,,,,
84152,0,0,,,,,,,,,,,,
84165,0,0,,,,,,,,,,,,
84170,0,0,,,,,,,,,,,,
84171,0,0,,,,,,,,,,,,
84184,0,0,,,,,,,,,,,,
84199,0,0,,,,,,,,,,,,
84201,0,0,,,,,,,,,,,,
84302,25206,8238,3.39,3.03,50.3,616.5,169597,2.6,66114,73721,24369,32.2,2.8,239834
84304,104,31,3.25,3.35,51.9,372.58,182845,2.6,64289,75533,22464,31.3,2.18,220546
84305,0,0,,,,,,,,,,,,
84306,390,130,2.94,3.06,53.3,468.44,176382,3,73367,77973,25717,33.9,1.13,236933
84307,1498,478,4.08,3.15,50.1,595.12,169246,3.2,65070,76922,24355,31.9,4.77,256500
84308,146,47,6.53,3.15,51.7,634.21,159434,2.8,60515,90767,28806,32,2.99,952415
84309,617,198,3.91,3.11,53.3,528.44,201767,3,66744,76523,24595,35.8,3.13,266123
84310,3807,1280,5.2,2.96,53.5,1022.28,335739,2.9,91467,121355,40991,41.7,11.6,381395
84311,803,262,2.82,3.06,52.3,480.41,172311,2.9,76342,81620,26651,32.6,1.96,231425
84312,3637,1158,3.15,3.14,50.2,564.95,154390,2.9,61475,72266,22794,30.6,2.75,274019
84313,408,135,2.04,2.97,52.6,329.5,126573,2.7,45955,71965,23533,31.3,4.5,384428
84314,1001,316,3.27,3.18,51.5,458.86,170961,3,60005,72598,22831,33,3.03,262582
84315,8269,2375,5,3.47,47.6,901.04,262684,2.9,91307,100604,28967,31.1,4.12,346394
84316,0,0,,,,,,,,,,,,
84317,3174,1066,5.16,2.99,54.7,883.15,322472,3,93584,108042,36120,42.3,10.23,300554
84318,3840,1117,5.13,3.43,48.7,822.48,212324,2.6,77329,91311,26529,29.9,7.57,282695
84319,7624,2175,4.99,3.51,45.4,521.01,178333,2.6,65797,77111,22154,27.3,2.78,342320
84320,1571,489,5.92,3.23,49.4,596.91,169860,2.6,62299,79507,24664,30.5,3.6,471057
84321,52522,16413,4.98,3.04,40.7,638.8,176886,2.3,54736,67279,21729,27.5,3.18,308220
84322,0,0,,,,,,,,,,,,
84323,0,0,,,,,,,,,,,,
84324,512,172,3.86,2.97,53.4,654.14,172947,2.9,71559,78576,26266,37.5,2.71,228350
84325,1606,452,3.59,3.54,49.3,626.17,233579,2.7,81237,99871,27753,29,8.59,345608
84326,0,0,,,,,,,,,,,,
84327,0,0,,,,,,,,,,,,
84328,1923,574,6.58,3.35,52.2,789.5,244111,3,73985,88146,26432,35.1,6.31,224637
84331,540,168,3.47,3.25,51.7,630.32,179210,2.7,70317,90174,27649,31.9,10.16,249926
84332,7901,2404,5.51,3.28,47.4,665.67,216314,2.5,73258,86754,26556,30.5,4.84,300765
84333,2241,700,5.84,3.21,48.3,626.01,178335,2.6,65259,76140,23584,29.9,3.23,264485
84334,0,0,,,,,,,,,,,,
84335,12182,3638,5.02,3.32,47.5,646.92,198347,2.6,69224,77739,23226,29.2,3.39,276627
84336,0,0,,,,,,,,,,,,
84337,13620,4281,3.66,3.17,48.8,527.59,159941,2.7,62621,72993,23234,30.7,2.62,287666
84338,347,103,4.76,3.34,49.7,554.5,180747,2.6,66415,80867,24284,29.9,3,360818
84339,4458,1286,5.76,3.39,47.2,578.39,194312,2.7,67798,84747,24814,28.8,4.3,404863
84340,3350,1092,2.98,3.08,50.3,644.83,182508,2.9,63552,76500,24837,32.7,3.87,269873
84341,21828,7121,5.05,2.96,40.1,635.98,181940,2.4,60630,74202,24510,28.2,4.47,259816
84401,35468,12431,4.18,2.8,45.4,706.53,167058,2.1,52437,60314,21168,30.6,2.18,174520
84402,0,0,,,,,,,,,,,,
84403,38731,13697,4.07,2.79,48,693.77,195498,2.3,65176,81138,29202,32.9,5.99,311326
84404,59040,19961,4.68,2.91,47.1,715.09,155184,2.4,61216,69468,23601,31.1,2.18,300153
84405,33405,11642,4.98,2.83,48.6,796.54,184900,2.4,68378,82698,28999,32.6,4.91,279783
84408,0,0,,,,,,,,,,,,
84409,0,0,,,,,,,,,,,,
84414,27153,8626,4.12,3.14,50.8,884.55,228018,2.6,87717,100126,31593,34.9,8.35,261676
84415,0,0,,,,,,,,,,,,
84501,14573,5406,-4.03,2.6,53.1,468.7,140073,2.5,57144,65489,24935,35.9,1.83,257827
84511,15339,4694,3.96,3.2,52.1,394,109913,2.2,42800,55831,18071,31.5,1.71,285429
84513,0,0,,,,,,,,,,,,
84516,585,199,-3.15,2.94,50.2,522,111203,2.7,59904,66911,22754,31.9,0.9,235438
84518,0,0,,,,,,,,,,,,
84520,0,0,,,,,,,,,,,,
84521,4437,1515,-2.62,2.93,51.1,414.72,113673,2.7,62601,71874,24750,33.7,2.09,279313
84522,285,97,-3.47,2.94,50.2,466,124948,2.7,58840,63898,21718,31.6,0,0
84523,2821,976,-3.86,2.86,53.4,457.14,114027,2.6,60321,64822,22629,36.9,0.47,142209
84525,570,194,-3.47,2.94,50.2,466,124948,2.7,58840,63898,21718,31.6,0,0
84526,4220,1681,-2.34,2.53,54.6,374.83,112959,2.6,52716,59984,23699,38.8,1.63,234960
84528,1107,371,-3.3,2.98,51.1,533.85,136837,2.8,66078,72490,24334,32.9,1.18,203396
84529,184,76,-2.37,2.43,54.5,354,109582,2.7,57052,61636,25300,38.5,1.4,232160
84532,9459,4001,2.54,2.33,51.4,642.86,218196,2.4,48971,56352,24966,41.6,1.58,111541
84535,0,0,,,,,,,,,,,,
84537,822,274,-3.24,3,51.3,543,140901,2.8,67884,75745,25391,33.3,1.8,314577
84540,0,0,,,,,,,,,,,,
84542,1633,581,-2.4,2.81,51.7,383.64,151420,2.8,59744,73872,26191,34.3,3.59,329648
84601,38387,11414,8.87,3.33,40.4,821.69,170934,2.3,57707,65534,19181,26.4,2.07,291341
84602,0,0,,,,,,,,,,,,
84603,0,0,,,,,,,,,,,,
84604,51885,13486,7.8,3.23,42.7,814.97,246418,2.4,62859,83648,25105,28.6,6.81,276619
84605,0,0,,,,,,,,,,,,
84606,40997,11938,9.23,3.39,36,767.01,180904,2.4,54763,65385,19189,25.6,3.8,223381
84620,0,0,,,,,,,,,,,,
84622,0,0,,,,,,,,,,,,
84624,6969,2340,1.26,2.93,54.1,485,124580,2.6,54593,70453,24601,34.3,2.59,400379
84626,0,0,,,,,,,,,,,,
84627,11676,3086,2.81,3.28,48.2,544.72,173828,2.6,53633,65535,18953,28.9,2.42,334022
84629,3149,847,3.17,3.08,54.1,669.13,159035,2.7,61748,77336,24360,34.8,4.8,294934
84630,0,0,,,,,,,,,,,,
84631,5056,1716,0.92,2.9,54.8,394.34,132488,2.7,50105,62564,21788,34.5,1.94,385581
84632,0,0,,,,,,,,,,,,
84633,0,0,,,,,,,,,,,,
84634,0,0,,,,,,,,,,,,
84635,608,200,0.85,3.04,54.6,575.07,131051,2.6,61297,81250,27659,36.5,2.85,593740
84636,0,0,,,,,,,,,,,,
84637,0,0,,,,,,,,,,,,
84638,0,0,,,,,,,,,,,,
84639,0,0,,,,,,,,,,,,
84640,0,0,,,,,,,,,,,,
84642,8010,2438,1.81,3.21,52.6,545.44,159930,2.7,54741,66429,20630,30.9,2.87,262211
84643,0,0,,,,,,,,,,,,
84644,0,0,,,,,,,,,,,,
84645,1917,506,2.18,3.73,48.3,736.73,167503,2.7,64348,74353,20930,25.8,2.82,267127
84646,0,0,,,,,,,,,,,,
84647,5724,1752,2.48,3.13,53,499.39,163772,2.7,53704,64904,20481,30.7,2.78,254083
84648,8602,2677,2.72,3.19,49.5,658.82,154544,2.6,61318,69507,22159,31.2,2.18,224989
84649,0,0,,,,,,,,,,,,
84651,26394,7254,9.39,3.61,44.9,741.78,206542,2.5,70681,80429,22231,27,4.1,271410
84652,0,0,,,,,,,,,,,,
84653,8075,2200,10.21,3.65,48.9,937.69,256241,2.7,84936,100099,27211,29.4,6.83,303735
84654,4077,1451,-0.25,2.81,51.5,471.5,140191,2.5,54471,65799,23408,33.3,2.09,360025
