ZIP_Code,zip5_HH,charity,church,education,political,assets,savings,checking,USbond,securities,coll_tuition,elem_HS,other_gift
98227,0,,,,,,,,,,,,
98228,0,,,,,,,,,,,,
98229,13689,279.7,759.1,64.5,10.5,80691,13349.1,22647.9,495,44689.7,1006.3,184.2,553.8
98230,6632,290.1,785.8,67,11,81795.6,13765.9,22858.5,505.5,45153.5,1009.6,188.3,582.3
98232,1410,360,861.7,86.9,13.1,110040.1,15669.5,34434.3,645,60129.4,1123.1,222.2,614.8
98233,5588,244.1,721.6,54.7,9.6,66462.4,12173.9,16601.9,428.1,37604.8,901.9,172.3,524.4
98236,2553,345.8,836.9,82.7,12.9,105143.2,15339.9,32309.4,624.6,57615.5,1089.6,205.4,617.1
98237,1788,237.7,737.4,51,10,58608.2,11359.2,13091.3,409.5,33942.2,818.8,154,522.1
98238,0,,,,,,,,,,,,
98239,3162,296.3,803,67.9,11.9,81503.4,13631.7,22315.4,511.6,45537.7,940.9,175.3,606.2
98240,1317,316.9,842.4,74.9,11.7,90807,14291.1,26236.7,559.2,50263,1036,222,574.4
98241,889,225.1,702.7,47.5,9.3,54849.1,10654.1,12450.1,388.5,31775.2,771.1,144.3,512.7
98243,0,,,,,,,,,,,,
98244,1106,262.8,757.3,59.2,10,70767.7,12033.9,18779.3,463.9,39973.6,875.1,175.2,524.8
98245,2310,280.3,751.1,63.4,10.7,79292,12799.7,22382.7,500.7,44267.8,890.3,159.2,569.2
98247,3072,263.5,777.3,59.8,9.9,69953.7,12312.2,18055.7,458.9,39536.7,895.7,198,523.4
98248,8895,268,771,60.8,10.3,72455.8,12780.4,19036.5,465.4,40578,945.8,193.6,543.5
98249,2015,327.8,810.3,76.8,12.4,96680.8,14577.9,29158.6,586.1,53165.3,999.1,181.6,625.6
98250,3673,292.3,778.2,66.8,11.3,82816.7,13348.6,23139.8,521.3,46363.2,917,169.7,580.5
98251,1790,259.5,770.7,57.3,10.2,67713.3,12287,16510.6,459.2,38587.6,917.6,187.3,514.3
98252,3724,279.1,797.5,64.1,10.8,77279.9,13307.5,20308.8,506.6,43443.9,963.9,205.1,529.2
98253,957,315.3,803.3,72.8,12.2,89291.5,13945.1,26274.9,557.4,49339.7,952,168.9,618.6
98255,113,256.3,777.2,56,10.7,62474.4,12024.2,14031.9,428.9,36054.8,872.1,173.4,539.6
98256,276,241.3,718.9,51.7,9.6,61681.8,11188.4,15237.5,424.7,35206,879,149.6,514.1
98257,1950,270.7,768.6,60.2,11.1,70784.4,12431.6,18131.5,462.3,40277.7,824.6,152.8,591.4
98258,15826,316.6,821.4,76,11.5,95339.4,15008.7,28268.6,576.4,51937,1144.2,237.6,545.8
98259,0,,,,,,,,,,,,
98260,2748,300.4,782.4,69.1,11.7,86471.2,13779.6,24623.1,537.1,48178.1,952.3,170,606.2
98261,1433,292.9,785.1,66.3,11.8,79579.9,12788.8,22261.8,497.6,44675.4,880.3,153.5,608.7
98262,500,300.2,826.2,66.5,12.6,78361.9,13506.1,20053.2,504.4,44474.4,913.3,172.2,624.1
98263,0,,,,,,,,,,,,
98264,7197,265.5,774.9,60.3,10.3,70733.5,12685.1,18256.1,455,39838.1,895.6,190.6,565.6
98266,1018,212.9,706.7,44.9,8.2,50907.8,10404.4,10766.4,374.3,29623.9,780.1,158.7,471.9
98267,219,226.7,717,46.4,9.5,52976.7,10631.9,11136.8,382,31026.8,766.5,130,523.7
98270,17612,278.4,766.3,64.1,10.4,80719.9,14109.5,22381.8,493.9,44053.2,1094.4,205.8,553.3
98271,10529,283.4,798,64.7,10.8,77738.8,13481.5,20795.2,496.4,43318.8,1008.8,198.2,556.5
98272,9644,318.1,820.4,76.4,11.9,95436,15004.5,27997.8,577.3,52304.9,1118.5,234,556.5
98273,10573,253.1,721.8,57.5,9.7,71178.4,12380.5,18895.8,450.2,39897.6,922.4,175.5,517.9
98274,6684,283.1,778.2,65.2,10.8,79956,13301.1,22003.8,504.2,44631.3,950.8,191.1,557.3
98275,8558,366.4,824.4,85.8,11.8,120899.7,19207.9,39103.9,632.5,61947.1,1651.5,248,691.9
98276,445,239.1,740.5,53.5,9.1,61684.9,11496,14915.1,420.5,35208.7,835.1,188.7,498.5
98277,15079,232.1,707.1,51.4,8.6,63788.5,12409,16036.8,393.8,35356.9,997.7,166.8,529.4
98278,0,,,,,,,,,,,,
98279,404,288.3,761.8,65.9,11.1,82221.4,13080.1,23452,514.5,45840.2,900.3,163,579.4
98280,0,,,,,,,,,,,,
98281,695,277.3,756.9,61.4,10.3,75530.7,12676.4,21095.3,467.8,41902.6,981.6,161.3,596
98282,6705,319.6,847,74.2,12.7,88954.4,14540.5,24805.8,557.8,49516.8,993.3,196.7,621.9
98283,197,230.5,723.9,47.8,9.4,55201,10800.5,12068,395.8,32181.9,766.2,135.2,523.2
98284,9912,265.8,762.5,60.1,10.4,72121.9,12633.9,18536.5,469,40772.4,911.1,182.1,532.3
98286,0,,,,,,,,,,,,
98287,0,,,,,,,,,,,,
98288,202,211.1,679.5,42.2,8.9,48921.4,9868,10329.9,358.7,28719.3,771.5,117.8,508.8
98290,12916,333.9,836,80.4,12.3,101072.5,15227.7,30496.2,607.1,55351.1,1126.7,228.1,572.4
98292,8431,324.9,827.5,77.5,12.2,96558.3,14787.6,28642.8,586,53191.2,1061.2,216.7,582.7
98293,0,,,,,,,,,,,,
98294,2632,256.3,762.7,57.6,9.9,68648,12432,17047,457.4,38943.9,916.5,195,508.2
98295,1488,230.3,726,50.2,8.7,58537.7,11155.9,13694.2,403.5,33604.1,822.1,171.8,490.4
98296,9144,427.9,921.7,106.6,14.1,142694.5,19704.2,48235,774.4,74680,1587.7,302.2,660.9
98303,577,325.8,826.9,76.3,12.1,94276.8,14303.7,27991.7,580,52207.5,948.8,179.6,610.2
98304,696,244.3,727.2,52.9,9.5,62797.4,11423.1,15557.6,425.6,35834.1,813.5,151,529.4
98305,231,243.3,735,52.4,9.5,60352.8,10579.1,15099.8,400.6,34748.7,811.5,143.2,527.6
98310,8588,219.2,673.9,47.2,8.4,60559.8,11998.6,15002.7,385.5,33629.8,930.9,140,534.1
98311,9705,274,775.6,61.2,9.8,77657.7,14256.3,21416.2,465.9,41875,1140.8,193.5,599.7
98312,11607,257.5,729.3,58.7,9.5,74616.1,12794.3,20621.4,464.5,41241.6,985.9,172.6,523.3
98314,0,,,,,,,,,,,,
98315,1202,140.9,604.8,32.2,4.6,38175.3,9227.8,6195.8,234.4,22718.2,830.9,172.2,320.4
98320,811,241.7,742.5,50.7,10.3,55077.7,10609.4,12326.3,374.2,32111.7,766.7,125.3,581.9
98321,5794,303,818.4,71.2,11.3,86508.9,13963.4,24445.5,542.7,48009.1,1027.5,220.5,546
98322,0,,,,,,,,,,,,
98323,71,270.4,791.5,60.2,10.5,70722.6,12816.8,17522.6,486.3,40173.4,929.4,190.1,530.1
98325,659,281.4,791.6,62.7,11.1,73563.7,12551.5,19326.5,470.6,41624.2,889.4,164.7,587.5
98326,144,236.4,705.6,50.7,9.7,59694.1,10718.9,14537.2,395,34452,846.4,133.2,529.5
98327,3230,281.9,786.7,66.6,10,86430.7,15419.3,25052,491.8,45502,1270.8,232.6,550.5
98328,3757,306.6,825.4,72.1,11.6,87214.6,14033.8,24737.3,549.9,48418.2,1003.7,213.1,563.3
98329,3866,305.1,823,71.1,11.1,87494.8,14236.7,24926.6,554.6,48328.6,1036.5,213.8,560.8
98330,54,249.2,731,54.8,9.7,65500.3,11739.7,16587.5,435.6,37171.8,850.1,159.8,527.1
98331,2226,217.6,693.5,46.1,8.6,53499.4,10364.8,11919.4,360.8,31056.3,795.2,150.9,489
98332,6232,386,884.3,95.2,13.7,122646.3,17083.3,39795.6,702.8,66024.2,1235.8,244.2,639.9
98333,1400,447.1,955.3,113.4,15.1,147699,18839.9,50161.1,826.8,79186.3,1367.9,284.7,654.1
98335,10443,365.3,849,89.9,12.8,117227.2,16511.8,37728.2,671.8,63242.7,1199.5,236.1,610.8
98336,609,223,713.1,45.7,9.3,50762,10321.9,10634.6,363.7,29823.5,745.8,127.8,534
98337,3187,164.4,577.5,32.9,6.4,43533.5,9796.4,8693.1,302.8,25142.2,857.5,111.5,425.4
98338,9542,293.8,823.5,68.4,11,82402.6,13880.9,22906.3,526.3,45533.2,1030.3,216.9,546
98339,1619,221.8,695.9,46.1,9,52934.2,10653.7,11670,374.9,30655.4,785.9,134.3,524
98340,1162,331.4,846,77.9,12.7,94998.2,14543.7,28129.1,590.5,52474,989.7,194.8,620.3
98342,594,292.8,796.8,68,10.8,84009.8,13520.9,23648.8,538.3,46795.5,981.3,206.8,532.1
98344,0,,,,,,,,,,,,
98345,371,326.8,858,76.7,12.6,93612.3,15288.1,26406.3,573,51678.7,1098.5,216.7,613.9
98346,3916,303.8,806.6,70.6,11.3,87800.2,13999,25133.2,550.6,48676.3,1005.2,200.8,566.6
98348,0,,,,,,,,,,,,
98349,1911,278.7,778.9,63.3,10.4,77356.9,12836.1,21377.4,505.3,43244.7,918.7,182,542.2
98351,559,300.8,798.5,68.9,11.1,84786.6,13447.5,24695.9,537.3,46902.3,956.3,179.4,576.5
98354,3021,252.3,732.3,56.7,9.6,71803.5,13292,18823.8,440.8,39522.5,1040.3,180,541.7
98355,247,255.4,747,55.8,10,65130.7,11319.4,16826,433.7,37122.5,795.1,140.3,553.9
98356,965,235.5,733.4,49.9,9.9,55855.9,10968.8,12171.7,381.7,32602.6,770.1,139.5,551
98357,315,211.1,653.3,44.8,8.6,51326,8932.4,12653.7,315.2,29679.4,784.1,130.5,474.9
98358,439,276.7,784,61,10.8,71440.3,12018.2,18884.4,463.1,40683.9,774,141.7,607.8
98359,1842,314.9,839.3,73.6,11.8,89506.5,14333,25665.8,561.9,49505.6,1061.7,214.6,577.8
98360,4655,316,838.8,75.8,11.6,92405.3,14606.1,26894.7,570.5,50784.4,1076.1,239.3,548.8
98361,363,271.8,782.9,59.6,11.9,67470.7,12069.5,16478.9,443.3,38752.6,831.5,141.6,604.5
98362,10086,238.5,717.4,51.6,9.7,61385.6,11530.5,14565.4,411.9,35251.9,828.7,144.6,539.2
98363,5647,259.1,738.8,58,10.1,69903.2,12055.4,18445.8,452.3,39443.4,880.5,162.8,536.5
98365,2339,355,890,83.5,14.1,100043.4,15365.9,29576.9,598.8,55221.6,997.9,186.7,695
98366,13554,256.4,740.1,57.7,9.8,71777.4,12915.3,18840,459.1,39980.6,967,176.4,536.2
98367,10353,319.6,842.8,74.8,11.9,92113.7,14908.5,26635.8,569.6,50487.7,1116.2,220.2,588.3
98368,7524,260.5,737.8,57,10.5,69078,12110.8,17892.3,451.6,39113,839.7,143.5,576.7
98370,11536,320.3,819.5,75.8,12.1,94885.4,14895,27991.4,572.6,51976.1,1092.2,211.6,595.3
98371,8951,284.3,775.9,65.8,10.9,81562.7,13592.4,22706.1,498.5,45181,999.6,186.8,563.2
98372,8825,293.1,765.5,68.9,10.8,88549.9,14199.6,25813.9,525.4,48505.1,1076,193.8,555.6
98373,9148,248,727,56.2,9.3,70881.9,13132.9,18622.4,435.9,38997.2,1040.6,183.7,520.2
98374,13431,305.9,804.8,72.6,11.1,91945.6,14961,27057.3,547.1,49804.4,1154.4,225.5,563.4
98375,9585,270.3,791.8,62.3,9.7,76931.5,14089.3,21094.5,475.3,41560.2,1143.9,227.9,532
98376,865,294.8,797.5,66.6,11.5,80133,12929.8,22181.5,498.2,44948.5,933.8,167.2,596.5
98377,911,246.3,733.2,52.4,10.3,60161.1,11087.9,14429.7,406.8,34668.9,794,132.2,559.8
98380,2089,357.5,873.6,86.8,12.8,109282,15742.7,34265.9,653.9,59461.4,1135.6,235.4,594.5
98381,500,203,658.8,42.1,8.3,47799.5,9204.6,10452.9,318.8,28132.5,797.1,126.2,481.5
98382,13195,264.7,770.7,57.9,11.2,66084.5,12163.8,16077,434.9,37819.9,797.6,144.6,612.9
98383,8189,288.8,758.4,66.6,10.1,88396,14971.3,25978.2,511.4,47357.8,1199.3,195.1,584.9
98384,0,,,,,,,,,,,,
98386,0,,,,,,,,,,,,
98387,15036,244.9,770.9,55.1,9.1,67169.6,12937.8,17339.2,431.6,36738.1,1031.5,196.5,518.3
98388,2775,297.7,789.1,69,10.8,89758.3,15054.7,26455.9,518,48241.6,1161.1,190.9,611.9
98390,4599,257.8,726.9,58.7,10.1,73151.5,12931.8,19212.9,457.5,40890.9,944.5,173.3,533.7
98391,16134,343.2,857.5,83.8,12.3,105185.5,15716.3,32278.3,630.8,57132.3,1182.6,254.7,559.3
98392,1297,253.5,741,55.6,9.8,67741.7,12359.4,16933.5,457.8,38274.7,910.7,169.5,524
98393,0,,,,,,,,,,,,
98394,568,304.2,816.9,70.3,11.3,85935.3,13823.9,24461.3,545.2,47717.1,1006.9,200.6,566.9
98395,0,,,,,,,,,,,,
98396,91,269.7,800.6,59.7,10.5,69212.4,12856.7,16647.3,483.1,39440.9,922.8,193.8,531.6
98401,0,,,,,,,,,,,,
98402,3230,182.7,544.2,39.4,6.8,58256.2,11153.7,15452.1,343.8,31831.6,994.8,99.7,450.8
98403,4324,260.4,678,61.4,9.5,84069.3,13363.7,24935.2,491.3,45763.3,1039.6,158.9,495.7
98404,10813,178.6,651.4,36,6.6,45296.9,11145.3,9727.2,303.2,24733.8,970.6,144.5,501.5
98405,9963,165.1,616.3,34.3,6.4,44239.3,9979.8,9663.8,305.1,24699.7,831.2,117.4,424.3
98406,9931,256.3,725.5,58.2,9.7,74757.7,12920.3,20468.1,464.4,41348.8,974.9,165,535.7
98407,9473,307.1,785.2,73.1,11.3,94409.4,14624.6,28432.5,560.7,51398.5,1076.1,195.9,569.5
98408,7741,201,698.3,41.8,8.1,50517.8,11676.1,10908.9,343.4,28003.3,952.9,148.3,523.4
98409,9436,160.9,617,33.1,5.9,42888,10123.5,9100.4,286.7,23835.1,884.7,124.2,427.2
98411,0,,,,,,,,,,,,
98413,0,,,,,,,,,,,,
98416,0,,,,,,,,,,,,
98417,0,,,,,,,,,,,,
98418,4119,198.2,675.6,41.6,7.5,52319.5,11470.9,11907.1,349.4,28909.9,953.5,148.1,486.5
98419,0,,,,,,,,,,,,
98421,22,285,694.7,67,10.4,90819.5,13850.8,27423.9,516.9,49446,1097.1,149.4,531.7
98422,7885,333.5,827.2,78.8,11,106714.4,16975.5,33771.1,592.9,55670.5,1409,237,618.6
98424,4515,222.7,683.2,48.2,7.8,64565.1,13377,16778.1,376.1,34364,1183.9,170.4,528.3
98433,3479,128.4,551.6,28.9,4,36058.6,8699.6,6601.7,225.3,20819.9,783.4,162,308.1
98438,111,144.2,586.7,33.4,4.4,41145.3,9538.8,8010.9,245.8,23671.2,847.4,177.1,329.1
98439,1663,138.1,540.1,29,4.6,39377.2,8966.5,8379.4,246.3,22259.4,830.9,123.9,353.4
98443,2149,306.6,822,71.5,11.6,87365.2,14139.1,25097.3,539.5,48132.5,1017.2,196,590.1
98444,13299,173.2,614,35,6,47536.4,11188.3,10926.2,295.4,25673.5,1016.2,130.6,487.1
98445,11304,214.4,717.1,45.7,8,56625.4,12240.2,13400.1,364.9,31032,1012.7,163.8,526.3
98446,3753,280.6,804.3,64.1,10.4,78968.3,13989.7,21711.1,487.3,43147.1,1066.7,196.8,573.1
98447,0,,,,,,,,,,,,
98448,0,,,,,,,,,,,,
98464,0,,,,,,,,,,,,
98465,3100,232.2,680.1,51.9,8.7,68874.6,12693.1,18658.9,412.9,37602.2,998.1,144.7,533
98466,11857,258.1,730.2,59.5,9.5,77777.2,13447.2,22216.7,462.1,42071.6,1037.5,172.3,538.8
98467,6282,261,733.2,59.1,8.9,80051.7,14348,23330.3,454.5,42244.1,1220.2,183.6,562.6
98490,0,,,,,,,,,,,,
98493,0,,,,,,,,,,,,
98496,0,,,,,,,,,,,,
98498,11946,236.3,725.5,51.6,8.8,66407.1,13055.5,17517.5,403.5,35874.7,1056.2,158,565.9
98499,12838,176.1,607.5,36.1,6.3,48801.6,10980.4,11669.7,299.3,26494.3,983.9,121.9,494.7
98501,16994,293.2,758,68.4,10.8,88896.6,14424.4,26029.5,522.3,48349.7,1118.8,197.1,569.4
98502,13517,290.1,733.6,67.7,10.4,89762.5,14353.8,26897.4,517.9,48614.1,1163.8,185.5,567.2
98503,15679,241.2,720.6,53.4,9.4,67032,13042.6,16977.6,414.2,36924.9,1008,167.3,562.3
98505,0,,,,,,,,,,,,
98506,8417,280.9,736.3,65.1,10.5,84148.2,13660.5,24382.8,506.8,46192.1,1026.4,176.1,561.2
98507,0,,,,,,,,,,,,
98508,0,,,,,,,,,,,,
98509,0,,,,,,,,,,,,
98511,0,,,,,,,,,,,,
98512,12122,304.2,784.2,71.7,11.1,91442,14364.4,27109.2,544.8,49968,1082,199,568.2
98513,12419,279.1,787.7,63.8,10.1,80486.5,14426,22573.9,485.9,43291.5,1166.5,206.3,569.3
98516,8245,314.5,812.3,73.9,11.4,95056.1,15571.4,28712.8,547,50722.7,1233.5,213.1,616
98520,8577,221.2,688.3,47,8.9,55664.2,10962.4,12580.7,380.6,32053.8,802,143.8,513.6
98524,1419,317,842.2,73.3,12.4,87216.7,14173.5,24777.4,547.2,48374.3,979.1,190.3,622.7
98526,156,227.3,737.1,47.8,9.8,51255.2,10188.5,10403,347,30377.7,772.8,143.2,533.4
98527,62,253.9,707.5,56.3,9.7,68959,11615.2,19051.1,440.2,38633,842.6,145.6,554.1
98528,3718,263,768.6,58.6,10.3,68945.7,12443.7,17533,462.2,38914.6,897.3,179.3,543
98530,224,255.5,761.9,56.8,9.6,67892.6,11926.1,17304.1,457.7,38639.1,820.8,172.2,518.6
98531,9650,216.7,670.7,46.7,8.8,56387.2,10794.2,13164.4,377.9,32467.4,793.7,140.9,500.3
98532,8645,254.8,747.4,56.8,10,67518.5,12133,16929.2,442.6,38383.9,855.3,169.3,535.2
98533,209,244.1,753.1,51.8,10.1,57485.7,11162.9,12860.1,399,33387.2,789.7,146.6,553.9
98535,236,217.9,699.5,45.3,8.9,51332,10257.7,11320.9,358.1,29859.7,789.3,131.6,537.1
98536,73,216.1,698.2,44.8,8.9,50496.1,10189.9,10951.1,354,29453,787.1,130.7,535.9
98537,537,270.6,797.8,59.8,11,67555.3,12308.6,16554.5,454.2,38522.1,844.4,172,577.6
98538,219,259.2,771.1,57.1,10.3,64942.8,11704.4,16128.5,435,37102.6,820.4,168,551.1
98539,68,231.5,725.7,49.9,9.6,55828.8,10759.9,12586.9,390.6,32387.1,764.3,152.4,517.9
98540,0,,,,,,,,,,,,
98541,3683,237.6,722.4,51.6,9.4,60469.5,11390,14453.2,409.4,34560.5,824.6,158.7,520.4
98542,140,238.5,745.9,50.9,9.7,56614.4,11095.1,12622.6,396.1,32836.1,774.8,152.5,536.7
98544,0,,,,,,,,,,,,
98546,1375,308,821.8,70.9,11.8,85580.3,13871.8,24227.6,535.9,47601.7,964.5,182.3,610.2
98547,804,247.5,715.5,53.1,10.3,63373.4,11380.9,15832.2,424.7,36205.1,783.2,127.5,567.3
98548,663,261.5,777.8,56.2,10.2,64136.4,11736.3,15680.5,433.4,36791.4,822.1,144.4,590
98550,4663,210.4,671.1,43.8,8.6,51703.6,10481,11216.2,363.2,30018.6,763.1,134.3,506.6
98552,128,201.3,663.3,41.4,8.2,45023.4,9178.9,9165.9,313.9,26527.9,733.6,133.7,474.5
98554,0,,,,,,,,,,,,
98555,626,257.8,739.4,55.5,10.1,66013.8,11649.4,17427.5,438.3,37280.7,805,133.1,592.3
98557,1336,248.6,730.9,55.5,10,65725.6,11998.5,16432.9,436.9,37284.7,844.3,164.2,537.9
98560,25,248.8,784.6,52,10.3,56877,11765.3,11841.8,402.9,33068.3,860.7,152.4,585.6
98562,95,230.3,710.1,47.9,9.3,58141.1,10811.8,13361.6,394.2,33928.9,784.5,125.7,528.6
98563,3122,254.5,759,56.2,10.3,64762.3,11989,15696.2,437.8,36972.1,840.9,166.6,551.9
98564,992,238.1,745.5,50.1,9.9,55191.4,11084.8,11752.9,391.5,32201.1,757.5,144.5,544.3
98565,373,258.4,785.7,57.4,10.3,64586.9,11992.3,15268.2,437,37112.4,828,180.6,540.3
98568,957,238.2,745.4,50.9,9.8,57102.5,11312.4,12451.4,404.4,33122.8,800.2,158.8,526
98569,2767,268.3,758.9,58.4,10.8,70204,12641.7,17938.3,468.5,39703.2,840,142.5,597.4
98570,1518,247,760.9,53.4,10.2,59697.2,11471,13575,410.4,34511.5,810.6,161,542.4
98571,151,229.4,709.4,47.7,9.3,57698.5,10775.8,13199.1,392,33687.6,784.1,125.6,528.6
98572,277,219.9,709,46.7,9.2,51527.4,10339.5,10969,372.5,30126,733.4,145.7,505.5
98575,84,227.8,738,47.9,9.8,51418,10216,10465.4,348.6,30455.9,772.5,143.6,534
98576,1639,268.2,796.4,59.8,10.4,69896.8,12699.5,17325,472.5,39646.8,911.5,191.2,538.8
98577,2941,233.3,704.3,49.6,9.2,59174.4,11441.9,14167.4,391.8,33664.2,856.9,144.1,560.2
98579,4804,256.3,776.1,57.2,9.8,66454.8,12171.9,16323.2,454.3,37821.7,866.2,188.5,519.7
98580,4051,303.8,814,71.3,11.3,87399.3,14019.6,25178.1,545.2,48250.1,1044.5,210.8,554.8
98581,229,261.8,798.6,55.6,11.3,58327,11543.7,12640.6,416.1,34033.5,718.2,139.3,607.8
98582,171,234.8,737,49.9,9.6,55447.7,10972.4,12245.5,389.9,32175.7,770,151.9,529.4
98583,0,,,,,,,,,,,,
98584,13692,241.6,733.3,52.6,9.7,61535,11636.4,14652,422.1,35255.7,838,159.6,533.4
98585,410,259.6,759.2,56.8,10.5,64770,11608.8,16256.8,430.4,36955.5,825.9,152.9,560.6
98586,479,252.6,709,55.9,9.7,68195.8,11587.7,18638,437.1,38283.7,839.1,145.8,554.1
98587,258,192,639.6,39.1,7.8,42450.4,8746.5,8510.2,297.2,25061.2,719.7,128.8,456.2
98588,754,272.5,786.7,60.4,10.3,72028.7,12565.4,18675.6,478.2,40773.3,904.8,173.1,559.8
98589,3409,274.5,787.3,61.9,10.5,73702.4,12754.5,19328,485.5,41548.7,912.1,188.2,544.8
98590,131,251.8,708.6,55.1,9.8,67157.6,11384.7,18300.8,436.1,37787.7,821,139,555.4
98591,1610,240.5,754.7,51.8,9.8,57488.9,11254.7,12738.1,397.8,33376.4,781.9,156.6,535.7
98592,888,258.2,784.7,55.8,10.7,63234.6,12146.6,14674.3,438.2,36390.7,827.2,156.9,585.7
98593,509,234.7,737.9,49.9,9.4,55616.5,10833.2,12420.1,387.9,32351.3,768.8,150.3,531.3
98595,1234,203.6,662.4,40.7,8.9,46637.5,9746,9228.9,339.5,27618.7,686.1,111.3,519.8
98596,2360,254.5,770.7,55.8,10.2,63656.5,11871.8,15071.1,431.8,36577.7,826.9,169.7,543.5
98597,8576,259.2,763.6,58.9,9.8,70358.6,12567.6,18224.4,463.8,39440.6,937.5,197.1,511.7
98601,1273,299.5,824.1,70,10.9,84180.8,13489.6,23813.8,535.6,46990.4,968.4,214.2,551.6
98602,89,241.6,737.1,51,9.4,58760.4,10933.8,14004.9,404.6,33883.9,753.6,144.6,540.9
98603,320,290.5,808.1,66.4,10.8,80251.2,13156,22041.1,522.9,45091.6,922.6,191,551.6
98604,11651,303.9,823.4,71.8,11.3,87128.6,14047.3,24823.8,547.1,48243.8,1018,227.3,545.3
98605,614,260.9,752.8,59.2,9.8,71965.7,12158.8,19010.4,460,40738.4,844.7,176.2,516.1
98606,2981,351.8,884.1,84.9,12.9,104075.2,15528.6,31617.3,625.9,57008.6,1130.5,242.2,603.3
98607,10406,357.5,850.1,86.4,12,113774.7,17112.8,36310.4,636.8,60140.4,1363.2,263,613
98609,12,316.9,838.3,73.6,12.3,87255.6,13927.9,24836.7,545.3,48488.8,981.5,195.1,599
98610,1077,238.3,724.1,51.7,9.5,60647.7,11293.4,14505.6,413.8,34827.6,855.4,157.4,515.9
98611,3588,278.1,797.1,62.5,10.8,72827.2,12557.7,18997.8,475.2,41223.6,877.6,178.4,563.3
98612,1202,259.8,772.2,56.2,10.5,64105.6,11854.8,15314.4,438.3,36845.1,806,145.9,573.9
98613,340,252.2,748.4,54.7,10.3,63134.4,11455.2,15531.3,413.2,36142.6,816.5,151.5,550.1
98614,0,,,,,,,,,,,,
98616,131,287.9,804,65.6,10.6,79409.4,13031.6,21768.1,519.6,44669.2,911.1,188.8,549.2
98617,480,234.9,739.5,50.1,9.3,56529.8,10935.9,12931.9,392.6,32696.2,740.7,150,542.7
98619,193,232.8,749.2,48.5,9.6,53018.9,10733.3,11095,368.8,31179.4,752.1,141.5,546
98620,3122,224.7,698.1,47.3,8.9,55205.6,10620,12690,383.2,32022.2,742.4,137.5,514.7
98621,86,232.4,752.2,47.4,9.6,51246.9,10529.3,10443.7,368.9,30269.9,761.1,132.9,562
98622,0,,,,,,,,,,,,
98623,0,,,,,,,,,,,,
98624,958,233.2,707.5,49.1,9.5,58148.1,10899.7,13616.4,405,33661.6,748.1,129.3,537.3
98625,2414,279.4,797.1,63.4,10.7,75527.1,12892.9,20080.6,496.9,42527.4,898.4,188.6,548.3
98626,9576,236.3,713.8,51.7,9.3,61826.3,11459.9,15060,413.5,35295.4,835.1,159.3,510
98629,3043,327.1,858.8,77.8,12,94820.2,14711.3,27828.9,585.7,52329.7,1054.6,230.1,571.7
98631,1564,241.3,704,52.3,10,63802.7,11525.4,15829.5,422.7,36523.7,801.6,131.6,551.5
98632,19831,240.8,700.9,53.1,9.5,65455.8,11798.9,16677.7,424.5,37056.6,866.5,152.5,528.8
98635,943,243.5,735.6,51.9,9.6,60689.1,11149,14731.2,413.5,34888.6,766.9,143.5,540.9
98638,485,256.9,748.6,56.6,10,67903.3,11719.5,17583.7,445.8,38693.7,817.3,155.9,550.4
98639,0,,,,,,,,,,,,
98640,2516,247.9,741,51.9,10.7,59447.5,11308.5,13682.7,416.3,34452.7,745.2,124.1,583.5
98641,0,,,,,,,,,,,,
98642,5766,344.5,862.9,83.2,12.9,103130.5,15643.5,31126,613,56325.4,1138.6,235.9,598.8
98643,296,232,752,47.3,9.6,50996.2,10503.6,10344,367.1,30145.4,760,132.4,562.8
98644,0,,,,,,,,,,,,
98645,487,274.1,802,61,10.8,70315,12492,17768.5,474.8,39948.4,877.8,183.2,552.2
98647,174,239,745.5,50.2,9.4,56966.3,11116.7,12754.4,410.4,33070,779,142.9,539.9
98648,1901,274.6,754.6,62.4,10.7,76744,12761.2,20903.6,487,43125.5,937,171.9,548.4
98649,367,260.4,785.8,56.5,10.2,64216.3,11923.1,15266.5,443.8,36907.1,862,173.9,543.2
98650,93,283.2,782.8,64.6,10.5,77295.7,12586.3,21461.9,490.8,43349.4,867.2,179.8,545.4
98651,493,295.9,797.1,68.5,10.7,83905.3,13024.3,24247.8,520.3,46847.1,917.3,181,561.9
98660,5533,198.8,630.8,42.2,8,53860.7,10978.4,11965.6,363.4,30835.1,833.5,130.4,465.5
98661,18372,200.9,640.8,42.9,7.9,54983.4,11155.1,12698.5,362.2,31163,863.1,136.5,476.7
98662,12894,248.5,733,55.6,9.4,69171.4,12943.7,17710.2,442.6,38498.4,961.7,179.2,538.8
98663,5763,234.5,706,51.7,9.1,64046.1,11910.8,15752.3,422.3,36289.6,864.2,156.9,505.6
98664,10047,250.1,719.8,56.1,9.3,71375.2,12832.6,18932.3,448,39607.2,948.7,165.2,535
98665,10259,262.9,730,59.9,9.8,76137.2,13000.4,21142.6,470.2,42018.8,972.7,174.5,534.8
98666,0,,,,,,,,,,,,
98668,0,,,,,,,,,,,,
98670,32,238.5,733.4,50.1,9.4,57402.1,10818.5,13489.1,399.7,33185.5,746.3,140.3,540.6
98671,8474,320.4,821.3,76.4,11.6,95940.9,14670.7,28664.1,580.4,52656.4,1073.9,219,564.1
